# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.1.11
samplehz 1000.000000
settleus 100.000000
nsample 128

# Analog Inputs
aichannel 4
ainegative 5
airange 0.100000
airesolution 0

aichannel 6
ainegative 7
airange 0.100000
airesolution 0

aichannel 8
ainegative 9
airange 0.010000
airesolution 0

aichannel 10
ailabel final
aiunits inches
aical 2.5
aizero -0.5
ainegative 11
airange 0.010000
airesolution 0


## End Configuration ##
#: Thu Aug 16 17:28:49 2018
-1.057724e-01	-1.057755e-01	-1.055084e-02	-1.055052e-02
-5.131337e-02	-4.241541e-05	2.695267e-05	2.158876e-05
1.440514e-05	-1.380967e-06	1.780247e-05	2.979239e-05
-6.766737e-05	-5.188489e-05	-4.285573e-06	8.967791e-06
-1.307973e-04	-1.497363e-04	1.685590e-05	1.622485e-05
-1.118583e-04	-1.244843e-04	1.464723e-05	1.559380e-05
-6.816255e-03	4.106254e-03	-1.037069e-04	2.884582e-05
-6.538483e-03	3.424279e-03	-1.258006e-04	2.916134e-05
-6.263868e-03	-5.026522e-03	-1.258006e-04	2.853029e-05
-6.181799e-03	3.067505e-03	-9.771007e-05	2.663715e-05
7.408445e-02	5.996188e-02	6.294210e-03	5.492779e-03
-7.873484e-04	6.373188e-03	7.324648e-04	7.330959e-04
-8.378522e-04	5.931168e-03	8.523641e-04	7.280475e-04
-5.600807e-04	9.498906e-03	3.822078e-03	4.912530e-03
4.755057e-02	-1.434134e-02	-1.054958e-02	-1.055052e-02
-9.097158e-02	-1.057724e-01	-1.055084e-02	-1.055021e-02
-1.057724e-01	-1.057724e-01	-1.055052e-02	-1.055052e-02
-1.057755e-01	-1.057692e-01	-1.055052e-02	-1.055084e-02
-5.188489e-05	-6.451087e-05	2.600610e-05	2.663715e-05
4.282075e-05	3.019159e-05	2.569058e-05	2.316638e-05
-6.800275e-04	-2.191792e-04	9.914363e-06	1.654037e-05
-9.923233e-05	-1.465798e-04	1.464723e-05	1.527827e-05
-1.023888e-04	-4.557191e-05	2.537505e-05	2.884582e-05
-6.699464e-03	4.816644e-03	-1.125444e-04	2.853029e-05
-6.402754e-03	4.655622e-03	-1.504192e-04	2.916134e-05
-6.238616e-03	2.855967e-03	-1.229599e-04	2.884582e-05
-6.630022e-03	5.609124e-03	-2.245907e-04	2.758372e-05
-1.162971e-03	6.733119e-03	2.216060e-03	1.064396e-03
-8.915127e-04	6.499480e-03	7.813711e-04	6.964951e-04
-6.989665e-04	6.572098e-03	1.774326e-03	3.080596e-03
-5.127332e-04	1.589558e-02	5.549258e-03	7.426311e-03
8.207554e-02	1.623656e-02	-1.054958e-02	-1.055021e-02
-9.836725e-02	-1.057724e-01	-1.055052e-02	-1.055084e-02
-1.057755e-01	-1.057724e-01	-1.055084e-02	-1.055084e-02
-1.053115e-01	-1.057755e-01	-1.055052e-02	-1.055084e-02
-1.400695e-05	-4.241541e-05	2.411295e-05	2.853029e-05
-2.663293e-05	-1.716344e-05	2.285086e-05	2.821477e-05
-1.623622e-04	-1.749882e-04	1.338513e-05	1.212303e-05
-1.118583e-04	-1.307973e-04	1.433170e-05	1.401618e-05
-8.694172e-04	-2.725437e-03	-1.033913e-04	2.821477e-05
-6.595300e-03	3.026460e-03	-1.387411e-04	2.884582e-05
-6.349093e-03	-3.571377e-03	-1.595722e-04	2.884582e-05
-6.124982e-03	4.712454e-03	-1.160162e-04	2.916134e-05
-7.895776e-03	1.011014e-01	1.012941e-02	1.012941e-02
-1.178754e-03	5.830134e-03	1.576492e-03	1.315238e-03
-7.999743e-04	5.874337e-03	1.182718e-03	7.170042e-04
-5.285157e-04	6.587884e-03	3.003293e-03	3.579125e-03
-4.874813e-04	-2.943570e-02	-7.346946e-03	-9.587240e-03
-8.873047e-02	-1.057724e-01	-1.055052e-02	-1.055084e-02
-1.057724e-01	-1.057724e-01	-1.055115e-02	-1.055084e-02
-1.057724e-01	-1.057787e-01	-1.055052e-02	-1.055052e-02
-1.019593e-01	-1.057724e-01	-6.771249e-03	-4.594785e-05
-4.872840e-05	1.440514e-05	2.411295e-05	2.632162e-05
-3.610242e-05	-2.347644e-05	2.285086e-05	-5.548066e-06
-1.055453e-04	-1.118583e-04	1.590932e-05	1.401618e-05
-1.213278e-04	-1.276408e-04	1.717142e-05	1.654037e-05
-6.828881e-03	-3.965939e-03	-1.276943e-04	2.853029e-05
-6.529014e-03	-4.625647e-03	-1.381099e-04	2.979239e-05
-6.260712e-03	4.914520e-03	-1.340068e-04	2.884582e-05
-6.169173e-03	3.013831e-03	-1.264318e-04	2.789924e-05
8.398255e-02	6.871705e-02	7.071662e-03	6.223533e-03
-7.936613e-04	6.382660e-03	7.201594e-04	7.091161e-04
-8.346958e-04	5.798561e-03	9.186242e-04	7.028056e-04
-5.316722e-04	9.868309e-03	3.506870e-03	4.574288e-03
4.621188e-02	-1.271574e-02	-1.054958e-02	-1.055052e-02
-9.093054e-02	-1.057692e-01	-1.055084e-02	-1.055052e-02
-1.057724e-01	-1.057692e-01	-1.055052e-02	-1.055052e-02
-1.057755e-01	-1.057724e-01	-1.055084e-02	-1.055052e-02
1.756243e-05	-5.504139e-05	2.285086e-05	2.537505e-05
2.703430e-05	-2.031994e-05	2.947687e-05	2.316638e-05
-3.990994e-04	-8.029336e-05	1.338513e-05	1.464723e-05
-1.023888e-04	-1.497363e-04	1.401618e-05	1.401618e-05
-1.244843e-04	-1.718317e-04	2.632162e-05	2.853029e-05
-6.680525e-03	4.223073e-03	-1.226443e-04	2.916134e-05
-6.386972e-03	4.118883e-03	-9.013512e-05	2.916134e-05
-6.210207e-03	-1.778488e-03	-9.360697e-05	2.947687e-05
-6.544796e-03	4.813487e-03	-1.923971e-04	2.726820e-05
-1.178754e-03	6.944658e-03	1.520644e-03	9.681614e-04
-9.514861e-04	6.628929e-03	1.440501e-03	7.248922e-04
-6.863405e-04	6.543682e-03	1.757603e-03	2.944921e-03
-5.253592e-04	1.734162e-02	5.560932e-03	7.276437e-03
8.112520e-02	1.745212e-02	-1.054926e-02	-1.055052e-02
-9.849351e-02	-1.057724e-01	-1.055084e-02	-1.055052e-02
-1.057724e-01	-1.057724e-01	-1.055084e-02	-1.055084e-02
-1.039006e-01	-1.057724e-01	-1.055052e-02	-1.055052e-02
-5.819789e-05	3.334888e-05	2.095771e-05	2.537505e-05
-8.029336e-05	-2.347644e-05	2.821477e-05	2.505953e-05
-1.686752e-04	-1.371103e-04	1.496275e-05	1.496275e-05
-1.244843e-04	-1.307973e-04	1.590932e-05	1.559380e-05
1.756243e-05	1.179445e-03	-3.584790e-05	2.884582e-05
-6.595300e-03	-1.765862e-03	-9.707882e-05	2.916134e-05
-6.317528e-03	-4.872840e-05	-8.729450e-05	2.884582e-05
-6.162860e-03	-2.185676e-03	-7.751018e-05	2.884582e-05
-7.782142e-03	1.011014e-01	1.012941e-02	1.012941e-02
-1.102998e-03	5.760674e-03	1.285894e-03	8.858097e-04
-8.062873e-04	5.678584e-03	1.185558e-03	7.050143e-04
-5.285157e-04	7.225657e-03	2.847739e-03	3.200811e-03
-6.105846e-04	1.342658e-02	-7.206178e-03	-9.447735e-03
-8.940911e-02	-1.057692e-01	-1.055052e-02	-1.055052e-02
-1.057755e-01	-1.057755e-01	-1.055052e-02	-1.055052e-02
-1.057724e-01	-1.057724e-01	-1.055021e-02	-1.055084e-02
-1.017510e-01	-1.057724e-01	-4.977878e-03	2.884582e-05
-6.135438e-05	3.334888e-05	2.379743e-05	3.010791e-05
-6.135438e-05	-7.398037e-05	2.569058e-05	1.306961e-05
-1.118583e-04	-7.713686e-05	1.370065e-05	1.969561e-05
-1.244843e-04	-1.371103e-04	1.496275e-05	1.843352e-05
-6.731029e-03	3.585301e-03	-5.667904e-05	2.916134e-05
-6.513231e-03	4.523016e-03	-9.960381e-05	2.916134e-05
-6.314372e-03	-4.205833e-03	-9.139760e-05	2.916134e-05
-6.191269e-03	4.365152e-03	-8.129766e-05	2.695267e-05
9.515304e-02	7.295413e-02	7.503300e-03	6.376878e-03
-1.033555e-03	6.578412e-03	7.397219e-04	7.315183e-04
-8.567913e-04	5.776461e-03	8.564659e-04	7.289941e-04
-6.042716e-04	9.315783e-03	3.641914e-03	4.536425e-03
4.285252e-02	-1.697386e-02	-1.054989e-02	-1.055021e-02
-9.031187e-02	-1.057724e-01	-1.055084e-02	-1.055052e-02
-1.057755e-01	-1.057724e-01	-1.055052e-02	-1.055052e-02
-1.057724e-01	-1.057755e-01	-1.055052e-02	-1.055052e-02
-2.327422e-02	-3.610242e-05	2.285086e-05	2.569058e-05
4.933267e-06	-2.031994e-05	2.064219e-05	2.663715e-05
-7.082387e-05	-1.907707e-04	1.117646e-05	1.622485e-05
-1.276408e-04	-1.244843e-04	1.843352e-05	1.464723e-05
-1.371103e-04	-1.844577e-04	2.632162e-05	2.884582e-05
-6.743656e-03	-2.327718e-03	-1.210662e-04	2.853029e-05
-6.459571e-03	-2.321405e-03	-1.475786e-04	2.853029e-05
-6.244929e-03	-4.916044e-03	-1.608347e-04	2.916134e-05
-6.513231e-03	-4.786628e-03	-2.485780e-04	2.726820e-05
-1.065120e-03	7.231972e-03	1.413051e-03	2.319552e-03
-1.109311e-03	6.619457e-03	1.271696e-03	7.037522e-04
-6.831840e-04	6.531053e-03	1.452491e-03	2.568185e-03
-4.306644e-04	1.575981e-02	5.234049e-03	7.195032e-03
8.026642e-02	1.594609e-02	-1.054958e-02	-1.055052e-02
-9.789377e-02	-1.057724e-01	-1.055052e-02	-1.055052e-02
-1.057724e-01	-1.057787e-01	-1.055052e-02	-1.055084e-02
-1.056051e-01	-1.057724e-01	-1.055084e-02	-1.055084e-02
3.019159e-05	-1.400695e-05	2.821477e-05	2.032666e-05
-7.693958e-06	-1.380967e-06	2.348191e-05	2.379743e-05
-1.465798e-04	-1.560493e-04	1.275408e-05	1.306961e-05
-1.276408e-04	-1.244843e-04	1.717142e-05	1.527827e-05
8.386553e-05	3.863142e-03	-7.182896e-05	2.884582e-05
-6.686838e-03	1.583579e-03	-1.507348e-04	2.884582e-05
-6.361719e-03	-4.852915e-03	-1.406348e-04	2.916134e-05
-6.140765e-03	-6.958100e-04	-1.608347e-04	2.853029e-05
-7.794769e-03	8.686516e-02	1.012941e-02	1.012941e-02
-9.988336e-04	6.338458e-03	8.078751e-04	7.488721e-04
-8.725737e-04	6.600514e-03	9.230415e-04	7.053298e-04
-5.064203e-04	6.505795e-03	2.800726e-03	3.287896e-03
-5.095768e-04	-9.272008e-03	-7.290134e-03	-9.533900e-03
-8.814652e-02	-1.057724e-01	-1.055052e-02	-1.055052e-02
-1.057755e-01	-1.057755e-01	-1.055084e-02	-1.055052e-02
-1.057724e-01	-1.057755e-01	-1.055052e-02	-1.055052e-02
-1.015206e-01	-1.057724e-01	-8.825011e-03	-1.520856e-03
-4.557191e-05	1.124785e-05	2.190428e-05	2.821477e-05
8.090557e-06	-1.380967e-06	2.663715e-05	2.505953e-05
-1.592057e-04	-1.402668e-04	1.338513e-05	1.559380e-05
-1.276408e-04	-1.276408e-04	1.433170e-05	1.590932e-05
-6.800472e-03	4.677723e-03	-1.368474e-04	2.884582e-05
-6.475353e-03	-1.194536e-03	-1.456848e-04	2.853029e-05
-6.216520e-03	4.854531e-03	-1.425286e-04	2.916134e-05
-6.128139e-03	4.592476e-03	-1.431598e-04	2.789924e-05
1.011014e-01	8.684937e-02	8.131193e-03	6.936618e-03
-8.062873e-04	6.632086e-03	7.330959e-04	7.195284e-04
-8.410088e-04	6.051145e-03	9.302985e-04	7.312028e-04
-5.158897e-04	8.807460e-03	3.488885e-03	4.015495e-03
4.316510e-02	-1.374476e-02	-1.049939e-02	-1.055052e-02
-9.048232e-02	-1.057724e-01	-1.055052e-02	-1.055052e-02
-1.057724e-01	-1.057755e-01	-1.055052e-02	-1.055052e-02
-1.057724e-01	-1.057787e-01	-1.055052e-02	-1.055084e-02
-3.915435e-03	-5.819789e-05	2.411295e-05	2.695267e-05
8.090557e-06	-2.978943e-05	2.947687e-05	2.316638e-05
-2.128662e-04	-1.276408e-04	1.275408e-05	1.780247e-05
-9.923233e-05	-1.150148e-04	1.590932e-05	1.527827e-05
-1.402668e-04	-1.339538e-04	2.789924e-05	2.884582e-05
-6.708934e-03	-4.234241e-03	-7.940392e-05	2.853029e-05
-6.421693e-03	-3.625038e-03	-1.573629e-04	2.884582e-05
-6.257555e-03	5.179733e-03	-1.583097e-04	2.853029e-05
-6.459571e-03	-3.044045e-04	-1.993408e-04	2.726820e-05
-1.084059e-03	6.805737e-03	1.278006e-03	1.716269e-03
-1.055650e-03	6.319514e-03	1.255604e-03	7.965163e-04
-6.958100e-04	6.600514e-03	1.610569e-03	2.426514e-03
-4.054124e-04	1.666911e-02	5.416422e-03	7.000038e-03
7.891510e-02	1.552302e-02	-1.054926e-02	-1.055052e-02
-9.787799e-02	-1.057724e-01	-1.055084e-02	-1.055052e-02
-1.057724e-01	-1.057724e-01	-1.055052e-02	-1.055052e-02
-1.047560e-01	-1.057724e-01	-1.055052e-02	-1.055052e-02
1.124785e-05	-2.031994e-05	2.726820e-05	2.253533e-05
-2.347644e-05	-3.294592e-05	2.253533e-05	2.789924e-05
-1.402668e-04	-1.150148e-04	1.464723e-05	1.464723e-05
-1.181713e-04	-1.150148e-04	1.401618e-05	1.275408e-05
1.334153e-03	-7.463139e-04	-5.762591e-05	2.853029e-05
-6.614239e-03	4.601948e-03	-1.065475e-04	2.916134e-05
-6.333311e-03	-2.971643e-03	-8.508514e-05	2.884582e-05
-6.216520e-03	-2.823288e-03	-9.739445e-05	2.916134e-05
-7.763203e-03	2.811113e-02	1.012941e-02	1.012941e-02
-7.873484e-04	6.388975e-03	7.690657e-04	7.138489e-04
-7.021230e-04	5.722787e-03	8.763439e-04	7.454014e-04
-5.379852e-04	7.721351e-03	2.861622e-03	3.404955e-03
-3.580649e-04	-2.908217e-02	-7.301812e-03	-9.541791e-03
-8.901140e-02	-1.057724e-01	-1.055084e-02	-1.055052e-02
-1.057724e-01	-1.057724e-01	-1.055052e-02	-1.055084e-02
-1.057724e-01	-1.057755e-01	-1.055052e-02	-1.055052e-02
-1.022308e-01	-1.057755e-01	-7.289503e-03	8.021218e-06
3.019159e-05	-3.294592e-05	2.726820e-05	2.221981e-05
4.282075e-05	1.440514e-05	2.411295e-05	-2.385422e-05
-9.607583e-05	-1.244843e-04	1.401618e-05	1.527827e-05
-1.434233e-04	-1.118583e-04	1.622485e-05	1.717142e-05
-6.721560e-03	2.792821e-03	-5.510093e-05	2.916134e-05
-6.487979e-03	1.924566e-03	-1.084413e-04	2.884582e-05
-6.330154e-03	3.334888e-05	-1.002351e-04	2.916134e-05
-6.137608e-03	1.103670e-03	-8.792575e-05	2.663715e-05
1.011014e-01	9.771045e-02	8.648968e-03	7.344906e-03
-9.704251e-04	6.644716e-03	7.305717e-04	7.482411e-04
-7.305314e-04	5.950111e-03	7.501342e-04	7.081695e-04
-5.821761e-04	6.594199e-03	3.522015e-03	4.578705e-03
4.233473e-02	-1.629205e-02	-1.045489e-02	-1.055052e-02
-8.938070e-02	-1.057724e-01	-1.055084e-02	-1.055052e-02
-1.057755e-01	-1.057724e-01	-1.055084e-02	-1.055084e-02
-1.057724e-01	-1.057724e-01	-1.055052e-02	-1.055084e-02
-4.732040e-02	3.334888e-05	2.001114e-05	2.379743e-05
-3.610242e-05	2.071972e-05	2.221981e-05	2.884582e-05
1.124785e-05	-8.820432e-04	1.401618e-05	1.149198e-05
-1.371103e-04	-6.135438e-05	1.401618e-05	1.464723e-05
-1.276408e-04	-1.402668e-04	2.505953e-05	2.947687e-05
-6.781533e-03	3.048759e-04	-1.068631e-04	2.853029e-05
-6.399598e-03	-5.051774e-03	-1.377942e-04	2.853029e-05
-6.222833e-03	-5.291667e-03	-1.677784e-04	2.916134e-05
-6.361719e-03	-3.126312e-03	-2.189094e-04	2.695267e-05
-7.115924e-04	7.317218e-03	1.542731e-03	2.477629e-03
-1.080902e-03	6.101661e-03	1.133181e-03	7.315183e-04
-7.084360e-04	6.660502e-03	1.487830e-03	1.720371e-03
-5.222027e-04	1.495155e-02	5.531589e-03	7.266025e-03
8.022222e-02	1.613237e-02	-1.054958e-02	-1.055052e-02
-9.745187e-02	-1.057724e-01	-1.055052e-02	-1.055084e-02
-1.057724e-01	-1.057755e-01	-1.055052e-02	-1.055084e-02
-1.057724e-01	-1.057755e-01	-1.055115e-02	-1.055084e-02
1.440514e-05	-2.347644e-05	2.695267e-05	2.190428e-05
-3.610242e-05	-7.398037e-05	3.010791e-05	2.600610e-05
-1.371103e-04	-1.686752e-04	1.275408e-05	1.370065e-05
-1.623622e-04	-1.560493e-04	1.590932e-05	1.527827e-05
1.245748e-03	-4.448883e-03	-7.182896e-05	2.853029e-05
-6.667899e-03	-2.816975e-03	-1.412661e-04	2.947687e-05
-6.333311e-03	3.039089e-03	-1.374786e-04	2.916134e-05
-6.153391e-03	-7.684093e-04	-1.605191e-04	2.853029e-05
-7.687448e-03	6.587884e-03	1.012941e-02	1.012941e-02
-9.862075e-04	6.556311e-03	7.801090e-04	8.400586e-04
-6.863405e-04	6.231111e-03	7.267854e-04	7.428771e-04
-5.348287e-04	8.116012e-03	2.417364e-03	2.930722e-03
-4.685423e-04	2.655143e-02	-6.926536e-03	-9.190502e-03
