# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 357.394027
flt:plate_Tlow_C 184.565568
flt:plate_Q_kW 1.056590
flt:plate_Tpeak_C 1164.187427
flt:cool_Thigh_C 76.671816
flt:cool_Tlow_C 21.534067
flt:air_psig 70.000000
flt:water_gph 2.200000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.100000
flt:oxygen_scfh 12.871437
flt:fuel_scfh 7.066313
flt:flow_scfh 19.937750
flt:ratio_fto 0.548992

## End Configuration ##
#: Thu Jul 21 18:36:42 2016
-6.907483	-4.296313
-6.283038	-4.064792
-6.230606	-4.022783
-6.200284	-4.007938
-6.151011	-4.017097
-6.118162	-3.990882
-6.078364	-3.977931
-6.031618	-3.959612
-6.009192	-3.926763
-5.954549	-3.919814
-5.924859	-3.880648
-5.891063	-3.888860
-5.841474	-3.857275
-5.818732	-3.842746
-5.782093	-3.854748
-5.738189	-3.830427
-5.708498	-3.825690
-5.667122	-3.805475
-5.646591	-3.814319
-5.595423	-3.790630
-5.572365	-3.759676
-5.544570	-3.778311
-5.500666	-3.745463
-5.476977	-3.741041
-5.447287	-3.759992
-5.414122	-3.734408
-5.389802	-3.737250
-5.361691	-3.695873
-5.343371	-3.706613
-5.308311	-3.710087
-5.283674	-3.682292
-5.263460	-3.700611
-5.240087	-3.680397
-5.221451	-3.646284
-5.196498	-3.642810
-5.177547	-3.645653
-5.161755	-3.639967
-5.145014	-3.619121
-5.129537	-3.639019
-5.106796	-3.610593
-5.093846	-3.591010
-5.084054	-3.626385
-5.069841	-3.606171
-5.063208	-3.611856
-5.059102	-3.585956
-5.049310	-3.596063
-5.031938	-3.588799
-5.027516	-3.597959
-5.032886	-3.623227
-5.019620	-3.596379
-5.022462	-3.571111
-5.013618	-3.578376
-5.018041	-3.578376
-5.025937	-3.600169
-5.024673	-3.583745
-5.040466	-3.592589
-5.035728	-3.566057
-5.046783	-3.554055
-5.059102	-3.612488
-5.055627	-3.605855
-5.075210	-3.629544
-5.070472	-3.607750
-5.094162	-3.593852
-5.116587	-3.617226
-5.119746	-3.620068
-5.151647	-3.660814
-5.158280	-3.661445
-5.180706	-3.629544
-5.200289	-3.649759
-5.214818	-3.641231
-5.245456	-3.682292
-5.255879	-3.702506
-5.288728	-3.699980
-5.305468	-3.694926
-5.339265	-3.690188
-5.367376	-3.713561
-5.380958	-3.711666
-5.423282	-3.752727
-5.446340	-3.749253
-5.478240	-3.736934
-5.507615	-3.764730
-5.540780	-3.777680
-5.572997	-3.817477
-5.602687	-3.828217
-5.641538	-3.827269
-5.672175	-3.821899
-5.701234	-3.797894
-5.751771	-3.845273
-5.772933	-3.863908
-5.812731	-3.879385
-5.850633	-3.900231
-5.885061	-3.903074
-5.928333	-3.932764
-5.953602	-3.935291
-6.014246	-3.977616
-6.033513	-3.994672
-6.063203	-3.982669
-6.127322	-3.998146
-6.153222	-4.002884
-6.197125	-4.017729
-6.226816	-4.044893
-6.272299	-4.070793
-6.313676	-4.102378
-6.345893	-4.085954
-6.410959	-4.121014
-6.425173	-4.129542
-6.461180	-4.103326
-6.511085	-4.132700
-6.547092	-4.151336
-6.591944	-4.166812
-6.616896	-4.186396
-6.667433	-4.189870
-6.695860	-4.209769
-6.729341	-4.210401
-6.777035	-4.252725
-6.806409	-4.283995
