# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 367.414950
flt:plate_Tlow_C 189.139140
flt:plate_Q_kW 1.089893
flt:plate_Tpeak_C 1198.411836
flt:cool_Thigh_C 77.191718
flt:cool_Tlow_C 21.647673
flt:air_psig 70.000000
flt:water_gph 2.200000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.500000
flt:oxygen_scfh 12.480812
flt:fuel_scfh 7.511625
flt:flow_scfh 19.992438
flt:ratio_fto 0.601854

## End Configuration ##
#: Thu Jul 21 18:55:16 2016
-6.857893	-2.350965
-6.274510	-2.219885
-6.237555	-2.194932
-6.202811	-2.234414
-6.159855	-2.222728
-6.120373	-2.226202
-6.074574	-2.204408
-6.039514	-2.153556
-6.010140	-2.177876
-5.960866	-2.175034
-5.929913	-2.193669
-5.886325	-2.177245
-5.853476	-2.134920
-5.812415	-2.124181
-5.782409	-2.124181
-5.742295	-2.145343
-5.697444	-2.134604
-5.686705	-2.122918
-5.638063	-2.091016
-5.606478	-2.053746
-5.578367	-2.105546
-5.537621	-2.105546
-5.505720	-2.079014
-5.482978	-2.073960
-5.443497	-2.033847
-5.425493	-2.041111
-5.383800	-2.039848
-5.374956	-2.052166
-5.339581	-2.068275
-5.302310	-2.001630
-5.291255	-2.012685
-5.264723	-2.031320
-5.238823	-2.013316
-5.219872	-2.037005
-5.199025	-2.009842
-5.184180	-2.002893
-5.158912	-1.987100
-5.144066	-1.994997
-5.132064	-2.024371
-5.104585	-2.003840
-5.097952	-1.980467
-5.084686	-1.971623
-5.070157	-1.956778
-5.066682	-1.983942
-5.054048	-1.996892
-5.051837	-2.004156
-5.036676	-1.983626
-5.041098	-1.982678
-5.032570	-2.007631
-5.021515	-1.985205
-5.020883	-2.012685
-5.021831	-2.007315
-5.028148	-1.972255
-5.021831	-1.976677
-5.028464	-1.968465
-5.043941	-1.983310
-5.035413	-1.988680
-5.043941	-1.954567
-5.063208	-1.973834
-5.056575	-1.963095
-5.074894	-2.000050
-5.076789	-2.004156
-5.094793	-2.002261
-5.116271	-2.007947
-5.127642	-1.979204
-5.155753	-2.015843
-5.157648	-2.018686
-5.189549	-2.017422
-5.200604	-2.050587
-5.211028	-2.003209
-5.256195	-2.031952
-5.258406	-2.044586
-5.280832	-2.020581
-5.313996	-2.037321
-5.336106	-2.031004
-5.365797	-2.050903
-5.388538	-2.058167
-5.419807	-2.068275
-5.452341	-2.099860
-5.474766	-2.080909
-5.514564	-2.074592
-5.539201	-2.097333
-5.563837	-2.107441
-5.611531	-2.118180
-5.641538	-2.106809
-5.676913	-2.112179
-5.700603	-2.098597
-5.750192	-2.121970
-5.783672	-2.147554
-5.811783	-2.131446
-5.854739	-2.139026
-5.896116	-2.135236
-5.924859	-2.158925
-5.961814	-2.199039
-5.999717	-2.208830
-6.046147	-2.226834
-6.070152	-2.188616
-6.123216	-2.191142
-6.163645	-2.241363
-6.193651	-2.247365
-6.240398	-2.249891
-6.273878	-2.253366
-6.324099	-2.233467
-6.350631	-2.238205
-6.392955	-2.232519
-6.439070	-2.266316
-6.469708	-2.281477
-6.505715	-2.236941
-6.549619	-2.254313
-6.584679	-2.256524
-6.631110	-2.304850
-6.655431	-2.322222
-6.704072	-2.323485
-6.731867	-2.318748
-6.764716	-2.293795
-6.813674	-2.344016
