# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.100000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 372.992032
flt:plate_Tlow_C 198.745628
flt:plate_Q_kW 1.065259
flt:plate_Tpeak_C 1187.571164
flt:cool_Thigh_C 78.648616
flt:cool_Tlow_C 22.807625
flt:air_psig 80.000000
flt:water_gph 1.400000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.450000
flt:oxygen_scfh 11.758156
flt:fuel_scfh 8.249906
flt:flow_scfh 20.008063
flt:ratio_fto 0.701633

## End Configuration ##
#: Thu Jul 21 20:10:43 2016
1.255308	-0.020274
1.301429	0.002784
1.301113	0.000888
1.302377	0.004047
1.299849	0.005627
1.304588	0.002468
1.311853	0.001520
1.296375	0.005627
1.303956	0.008154
1.308694	0.009102
1.308378	0.003732
1.306799	0.007522
1.321014	0.007522
1.321646	0.015104
1.333650	0.015104
1.338073	0.023001
1.351024	0.010365
1.351972	0.018579
1.354815	0.018263
1.363660	0.023633
1.354499	0.027424
1.351656	0.020790
1.354183	0.031214
1.356079	0.020790
1.351340	0.022685
1.352288	0.026476
1.350393	0.027740
1.358922	0.031214
1.360185	0.021422
1.372821	0.028687
1.369030	0.027424
1.384825	0.027740
1.382298	0.034057
1.377875	0.034057
1.397145	0.032162
1.392722	0.033110
1.390195	0.035321
1.394934	0.030898
1.382298	0.038796
1.387036	0.033426
1.384825	0.035953
1.387352	0.035953
1.381982	0.036901
1.376296	0.034057
1.377560	0.035637
1.381350	0.038480
1.391143	0.039112
1.404095	0.034689
1.389248	0.037216
1.404727	0.038796
1.405674	0.040375
1.405674	0.039744
1.405042	0.042271
1.400620	0.039428
1.392091	0.038480
1.394934	0.040691
1.392091	0.029319
1.395566	0.037216
1.381350	0.042587
1.377875	0.036901
1.385141	0.036901
1.371558	0.034689
1.384193	0.027108
1.388300	0.038796
1.384193	0.036269
1.394934	0.035637
1.390827	0.032794
1.394302	0.037848
1.390195	0.031530
1.389248	0.032794
1.394302	0.035321
1.367767	0.031530
1.376612	0.033110
1.363660	0.029003
1.356079	0.028371
1.363344	0.027740
1.353236	0.028371
1.347234	0.028055
1.349445	0.022685
1.349761	0.024896
1.355447	0.025844
1.350077	0.019526
1.361449	0.021106
1.358922	0.022369
1.351972	0.020790
1.351656	0.020790
1.357658	0.022053
1.340600	0.018579
1.338389	0.015104
1.327332	0.013524
1.326069	0.013524
1.317539	0.010681
1.310906	0.010365
1.310274	0.010049
1.303324	0.004047
1.300797	0.001836
1.301113	0.007206
1.300165	0.005311
1.309010	0.006259
1.303324	-0.000059
1.306483	-0.000691
1.309010	-0.003534
1.297954	-0.004481
1.303324	-0.002270
1.288477	-0.001954
1.279948	-0.000059
1.274262	-0.020274
1.258151	-0.009219
1.262890	-0.009535
1.255940	-0.013957
1.247095	-0.018379
1.251517	-0.014589
1.241093	-0.015536
1.251202	-0.013957
1.250886	-0.011430
1.253097	-0.017115
1.254992	-0.018695
1.253097	-0.024380
1.247727	-0.025328
1.246463	-0.017747
1.232880	-0.021221
1.235091	-0.025012
1.225298	-0.023117
1.219928	-0.023748
1.217401	-0.030697
1.207608	-0.028486
1.211399	-0.029434
1.212346	-0.028486
1.194024	-0.031329
1.212031	-0.030065
1.203817	-0.034172
1.211715	-0.034803
1.219612	-0.034172
1.213926	-0.043963
1.219928	-0.033540
1.210451	-0.036067
