# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 365.147942
flt:plate_Tlow_C 188.245652
flt:plate_Q_kW 1.081496
flt:plate_Tpeak_C 1189.262063
flt:cool_Thigh_C 75.623154
flt:cool_Tlow_C 21.498703
flt:air_psig 70.000000
flt:water_gph 2.200000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.300000
flt:oxygen_scfh 12.851906
flt:fuel_scfh 7.054594
flt:flow_scfh 19.906500
flt:ratio_fto 0.548914

## End Configuration ##
#: Thu Jul 21 18:40:15 2016
-0.196521	-0.548067
-0.144089	-0.495003
-0.133666	-0.494687
-0.139983	-0.491213
-0.132718	-0.493424
-0.122611	-0.483317
-0.116925	-0.481737
-0.122927	-0.484580
-0.113135	-0.476052
-0.106186	-0.469103
-0.106818	-0.465629
-0.086919	-0.462786
-0.089762	-0.459943
-0.092920	-0.462470
-0.089446	-0.457732
-0.094500	-0.451415
-0.067020	-0.446993
-0.072074	-0.439097
-0.071126	-0.447309
-0.080918	-0.445730
-0.089130	-0.441940
-0.076496	-0.444467
-0.064809	-0.434675
-0.052175	-0.432148
-0.059440	-0.430253
-0.061335	-0.430253
-0.054070	-0.425515
-0.050596	-0.423304
-0.037330	-0.428042
-0.019958	-0.422673
-0.038278	-0.418882
-0.049964	-0.416040
-0.048069	-0.411302
-0.028170	-0.412565
-0.020906	-0.411302
-0.024064	-0.410986
-0.019958	-0.416987
-0.049648	-0.399931
-0.048069	-0.405932
-0.020906	-0.406880
-0.014904	-0.403090
-0.013325	-0.402458
-0.019958	-0.402142
-0.036382	-0.403721
-0.018695	-0.401826
-0.001954	-0.400247
0.004363	-0.399299
-0.007008	-0.395825
-0.020590	-0.401826
-0.029434	-0.398352
-0.017115	-0.396457
-0.009219	-0.398036
-0.006376	-0.397088
-0.006692	-0.404353
-0.023432	-0.395825
-0.034487	-0.399299
-0.022801	-0.402142
-0.017115	-0.399931
-0.005113	-0.403721
-0.017431	-0.403721
-0.023748	-0.396141
-0.030697	-0.402458
-0.020590	-0.406880
-0.005429	-0.404985
-0.019642	-0.408459
-0.021853	-0.406248
-0.037646	-0.413829
-0.044279	-0.416040
-0.035119	-0.406248
-0.036382	-0.414145
-0.032908	-0.414776
-0.039225	-0.416356
-0.049648	-0.411302
-0.044279	-0.418882
-0.057545	-0.424568
-0.037962	-0.424568
-0.044279	-0.425831
-0.053754	-0.432464
-0.049333	-0.430569
-0.060072	-0.433412
-0.052491	-0.430885
-0.061335	-0.442571
-0.075233	-0.443203
-0.075548	-0.441624
-0.085340	-0.447309
-0.089130	-0.450784
-0.089762	-0.457732
-0.090394	-0.454890
-0.096079	-0.456469
-0.094184	-0.457732
-0.092605	-0.461523
-0.112819	-0.464050
-0.101764	-0.471946
-0.104291	-0.474789
-0.111872	-0.476684
-0.096711	-0.483633
-0.106818	-0.478263
-0.112819	-0.485212
-0.133350	-0.488370
-0.128296	-0.489002
-0.125453	-0.494687
-0.138088	-0.495635
-0.140614	-0.502900
-0.158618	-0.503216
-0.169041	-0.506374
-0.154196	-0.511744
-0.152617	-0.513639
-0.148195	-0.518377
-0.167146	-0.515534
-0.177569	-0.524694
-0.178201	-0.521851
-0.176306	-0.532590
-0.158934	-0.527536
-0.157355	-0.537960
-0.182623	-0.537644
-0.193678	-0.534169
