# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 359.360117
flt:plate_Tlow_C 184.832936
flt:plate_Q_kW 1.066975
flt:plate_Tpeak_C 1173.478879
flt:cool_Thigh_C 76.378418
flt:cool_Tlow_C 21.570643
flt:air_psig 70.000000
flt:water_gph 2.200000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.500000
flt:oxygen_scfh 12.930031
flt:fuel_scfh 7.042875
flt:flow_scfh 19.972906
flt:ratio_fto 0.544691

## End Configuration ##
#: Thu Jul 21 19:06:45 2016
-6.949175	-2.462461
-6.281775	-2.343384
-6.230290	-2.331382
-6.202179	-2.292532
-6.162382	-2.270738
-6.113740	-2.239468
-6.082786	-2.267263
-6.042041	-2.295374
-6.006033	-2.272317
-5.962761	-2.250207
-5.928965	-2.190826
-5.895484	-2.200302
-5.849686	-2.225570
-5.810520	-2.220201
-5.790621	-2.223675
-5.735346	-2.177245
-5.713236	-2.138079
-5.667438	-2.169664
-5.639327	-2.179771
-5.617217	-2.198723
-5.569839	-2.176297
-5.542675	-2.134289
-5.508879	-2.114074
-5.474134	-2.093859
-5.460869	-2.158293
-5.409384	-2.145659
-5.399593	-2.113758
-5.370534	-2.097965
-5.333579	-2.060694
-5.311470	-2.077119
-5.286517	-2.103019
-5.254300	-2.089121
-5.243876	-2.096070
-5.214502	-2.034163
-5.205342	-2.054377
-5.173757	-2.083436
-5.157964	-2.070802
-5.154806	-2.090069
-5.127642	-2.049955
-5.117219	-2.029425
-5.095109	-2.020265
-5.084370	-2.033215
-5.071420	-2.063221
-5.060365	-2.031636
-5.053101	-2.018054
-5.050574	-2.030688
-5.037940	-2.011421
-5.037940	-2.021844
-5.029727	-2.039848
-5.031622	-2.033215
-5.024673	-2.015527
-5.027200	-2.023739
-5.025937	-2.043006
-5.022779	-2.038584
-5.030991	-2.032583
-5.042993	-2.043638
-5.045836	-2.029741
-5.052153	-2.038269
-5.049310	-2.019001
-5.072368	-2.045849
-5.068262	-2.050587
-5.075526	-2.016475
-5.108375	-2.041427
-5.115955	-2.067327
-5.118166	-2.022792
-5.151647	-2.055641
-5.159227	-2.037953
-5.181022	-2.069538
-5.203447	-2.076171
-5.215765	-2.075855
-5.248930	-2.084068
-5.252405	-2.071749
-5.290623	-2.073644
-5.313365	-2.109020
-5.338633	-2.101124
-5.368008	-2.113126
-5.387275	-2.086594
-5.422019	-2.087858
-5.447287	-2.118812
-5.483610	-2.132709
-5.513932	-2.170612
-5.536042	-2.141869
-5.581209	-2.128287
-5.604582	-2.131130
-5.636800	-2.157978
-5.682914	-2.213252
-5.704392	-2.212936
-5.745138	-2.205356
-5.776407	-2.183562
-5.811783	-2.172507
-5.858530	-2.236941
-5.883166	-2.238520
-5.939704	-2.252102
-5.962761	-2.250523
-6.000032	-2.195564
-6.038883	-2.239152
-6.077733	-2.284635
-6.123216	-2.299480
-6.156381	-2.317484
-6.200284	-2.263789
-6.244188	-2.270738
-6.267561	-2.287794
-6.317151	-2.323485
-6.365160	-2.383814
-6.392955	-2.370232
-6.434017	-2.331697
-6.475709	-2.334856
-6.510769	-2.342121
-6.553094	-2.404028
-6.580573	-2.397079
-6.633005	-2.396764
-6.668381	-2.378760
-6.691754	-2.365810
-6.741343	-2.415083
-6.770718	-2.462461
-6.810831	-2.459303
