# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.100000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 391.211682
flt:plate_Tlow_C 202.363743
flt:plate_Q_kW 1.154526
flt:plate_Tpeak_C 1269.957645
flt:cool_Thigh_C 78.924384
flt:cool_Tlow_C 22.731717
flt:air_psig 80.000000
flt:water_gph 1.400000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.200000
flt:oxygen_scfh 11.738625
flt:fuel_scfh 8.273344
flt:flow_scfh 20.011969
flt:ratio_fto 0.704797

## End Configuration ##
#: Thu Jul 21 20:07:28 2016
1.192445	-0.019010
1.203501	-0.003218
1.200342	0.000257
1.203817	0.005943
1.202238	0.002784
1.212031	0.004363
1.213610	0.005627
1.195288	0.001520
1.201922	0.005311
1.204765	0.006575
1.213926	0.015736
1.229089	0.013840
1.221507	0.016367
1.226246	0.007206
1.217085	0.017631
1.220876	0.015104
1.243304	0.018263
1.238250	0.015736
1.235091	0.016051
1.223403	0.021422
1.226878	0.020790
1.232564	0.022369
1.233195	0.028371
1.232248	0.032162
1.233827	0.025844
1.223719	0.030898
1.235407	0.028687
1.235091	0.029003
1.250254	0.032162
1.252465	0.031846
1.250886	0.034373
1.252781	0.032478
1.242672	0.030898
1.252781	0.029951
1.263206	0.030267
1.252781	0.032478
1.255940	0.030267
1.236354	0.035953
1.242041	0.035321
1.250886	0.032162
1.245199	0.036585
1.253413	0.039744
1.245831	0.032162
1.243936	0.034689
1.258783	0.035005
1.254360	0.029951
1.269523	0.036585
1.260363	0.038164
1.253413	0.034689
1.256572	0.039428
1.260678	0.036269
1.259415	0.043534
1.262258	0.039112
1.256888	0.038480
1.254045	0.038480
1.242041	0.038796
1.254676	0.038480
1.262574	0.036901
1.242356	0.034057
1.253097	0.035637
1.244252	0.037216
1.248990	0.034689
1.257519	0.034373
1.252781	0.037216
1.256256	0.036269
1.250254	0.036585
1.249938	0.034689
1.252149	0.037532
1.247727	0.032478
1.259415	0.034373
1.238882	0.035005
1.239197	0.030898
1.236354	0.033742
1.233195	0.029951
1.238566	0.031846
1.239513	0.027740
1.238882	0.029635
1.235091	0.027740
1.238250	0.017631
1.243620	0.025844
1.239197	0.020158
1.239829	0.028371
1.246463	0.020790
1.230036	0.021422
1.226562	0.014156
1.229405	0.016683
1.226878	0.017947
1.229405	0.015420
1.215821	0.014472
1.210451	0.015736
1.215821	0.013208
1.217717	0.013524
1.219296	0.009102
1.210767	0.009418
1.216453	0.010365
1.208556	0.006259
1.213610	0.003100
1.218032	0.007206
1.216137	0.005943
1.205397	-0.004481
1.208556	0.006259
1.205081	-0.003849
1.207608	-0.004481
1.199079	-0.000691
1.198447	-0.004797
1.186759	-0.018063
1.185179	-0.013009
1.193393	-0.004797
1.187707	-0.011430
1.184232	-0.013957
1.193393	-0.009535
1.182652	-0.019010
1.187707	-0.021221
1.185495	-0.015536
1.182336	-0.014589
1.182652	-0.020274
1.179493	-0.019010
1.190866	-0.025643
1.171280	-0.016484
1.181705	-0.020906
1.174123	-0.024064
1.168121	-0.023432
1.174755	-0.026907
1.161803	-0.019326
1.159908	-0.027539
1.165594	-0.025959
1.163067	-0.028802
1.162435	-0.032276
1.158960	-0.032908
1.160224	-0.027539
1.163699	-0.031329
1.160856	-0.032592
1.168121	-0.036698
1.163699	-0.035751
1.155169	-0.035119
1.161171	-0.031329
