# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 364.741689
flt:plate_Tlow_C 189.215477
flt:plate_Q_kW 1.073083
flt:plate_Tpeak_C 1183.892603
flt:cool_Thigh_C 77.606104
flt:cool_Tlow_C 21.675577
flt:air_psig 70.000000
flt:water_gph 2.200000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.500000
flt:oxygen_scfh 12.129250
flt:fuel_scfh 7.874906
flt:flow_scfh 20.004156
flt:ratio_fto 0.649249

## End Configuration ##
#: Thu Jul 21 19:03:27 2016
-6.865474	-1.978888
-6.284933	-1.874656
-6.242925	-1.881289
-6.195862	-1.819066
-6.159223	-1.814960
-6.120057	-1.814960
-6.082155	-1.827594
-6.039198	-1.819381
-6.005086	-1.790007
-5.968763	-1.774530
-5.922016	-1.755579
-5.883798	-1.757474
-5.853160	-1.778320
-5.811152	-1.767265
-5.782093	-1.749893
-5.740400	-1.744208
-5.715447	-1.762528
-5.673439	-1.774530
-5.640590	-1.764423
-5.613111	-1.780847
-5.573313	-1.746419
-5.542359	-1.711991
-5.507615	-1.722730
-5.480452	-1.722098
-5.450761	-1.732522
-5.419176	-1.699988
-5.392960	-1.682301
-5.367692	-1.681037
-5.334211	-1.651663
-5.315576	-1.692092
-5.279884	-1.698093
-5.269461	-1.668087
-5.243876	-1.670930
-5.218608	-1.652926
-5.205342	-1.672193
-5.179126	-1.670298
-5.163018	-1.637449
-5.152595	-1.633975
-5.121641	-1.579964
-5.123220	-1.604916
-5.092898	-1.597336
-5.080895	-1.594809
-5.074263	-1.611233
-5.063524	-1.592914
-5.058154	-1.590071
-5.042993	-1.615339
-5.040466	-1.611865
-5.030043	-1.642503
-5.025305	-1.597020
-5.037940	-1.586281
-5.025937	-1.594493
-5.021515	-1.599231
-5.023094	-1.618814
-5.033202	-1.622920
-5.031622	-1.619761
-5.030359	-1.593861
-5.045520	-1.590071
-5.048995	-1.614708
-5.054364	-1.600494
-5.066051	-1.616287
-5.071736	-1.621025
-5.083423	-1.600810
-5.097952	-1.612813
-5.113429	-1.619130
-5.136486	-1.649136
-5.139013	-1.648504
-5.165229	-1.633027
-5.195867	-1.657348
-5.194919	-1.655769
-5.218608	-1.665876
-5.242613	-1.698093
-5.264723	-1.679458
-5.286833	-1.686407
-5.306416	-1.648820
-5.348109	-1.674404
-5.360111	-1.685459
-5.382221	-1.657032
-5.424230	-1.694303
-5.451077	-1.692724
-5.475714	-1.667771
-5.511721	-1.698093
-5.543939	-1.687670
-5.581841	-1.713886
-5.600792	-1.712623
-5.642801	-1.707885
-5.678808	-1.742945
-5.703761	-1.745471
-5.748928	-1.754315
-5.773565	-1.752420
-5.821575	-1.741681
-5.859477	-1.753684
-5.886957	-1.755263
-5.928018	-1.778320
-5.951075	-1.784322
-6.009192	-1.769476
-6.043621	-1.796008
-6.074258	-1.776741
-6.122584	-1.808011
-6.154801	-1.821277
-6.200284	-1.828225
-6.235344	-1.852230
-6.283038	-1.853494
-6.324099	-1.874340
-6.346209	-1.887922
-6.398009	-1.872761
-6.430858	-1.887922
-6.472551	-1.844018
-6.524035	-1.860758
-6.544566	-1.866760
-6.583732	-1.867076
-6.629530	-1.893291
-6.654483	-1.882868
-6.700914	-1.888238
-6.733447	-1.897713
-6.776719	-1.889501
-6.813042	-1.914454
