# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 396.185381
flt:plate_Tlow_C 214.101984
flt:plate_Q_kW 1.113170
flt:plate_Tpeak_C 1245.167563
flt:cool_Thigh_C 79.007878
flt:cool_Tlow_C 22.604026
flt:air_psig 80.000000
flt:water_gph 0.900000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.300000
flt:oxygen_scfh 11.680031
flt:fuel_scfh 8.238188
flt:flow_scfh 19.918219
flt:ratio_fto 0.705322

## End Configuration ##
#: Thu Jul 21 18:11:12 2016
-0.936252	-0.551541
-0.664617	-0.496898
-0.634611	-0.491529
-0.657353	-0.491213
-0.675356	-0.488055
-0.684200	-0.483633
-0.628294	-0.479842
-0.577757	-0.476684
-0.561017	-0.474473
-0.534801	-0.469735
-0.474789	-0.469419
-0.405616	-0.467840
-0.355396	-0.466576
-0.344972	-0.462154
-0.388244	-0.457101
-0.424884	-0.451415
-0.429621	-0.451731
-0.391719	-0.451415
-0.339919	-0.446678
-0.321915	-0.440045
-0.335497	-0.435307
-0.369925	-0.439729
-0.346868	-0.428990
-0.278327	-0.433728
-0.215156	-0.433728
-0.215156	-0.438149
-0.223368	-0.420462
-0.222421	-0.423620
-0.207260	-0.423304
-0.137140	-0.421409
-0.092289	-0.418251
-0.105555	-0.415724
-0.115030	-0.417935
-0.121032	-0.417303
-0.109345	-0.412249
-0.088183	-0.417303
-0.086919	-0.409407
-0.116610	-0.410670
-0.151038	-0.405616
-0.146300	-0.405301
-0.123242	-0.404669
-0.083445	-0.402142
-0.079339	-0.399615
-0.090078	-0.403405
-0.083445	-0.401195
-0.052491	-0.400247
-0.003849	-0.397404
0.010049	-0.402142
-0.028802	-0.396141
-0.051544	-0.400879
-0.076180	-0.402458
-0.069547	-0.398984
-0.052491	-0.391719
-0.038278	-0.399299
-0.052491	-0.398668
-0.081550	-0.400563
-0.055334	-0.401826
-0.043647	-0.392351
-0.004481	-0.397404
-0.017115	-0.403405
-0.049017	-0.392351
-0.083445	-0.406880
-0.100817	-0.410986
-0.087867	-0.406564
-0.079339	-0.399931
-0.093868	-0.407827
-0.133350	-0.409091
-0.169673	-0.418251
-0.166515	-0.412249
-0.149774	-0.412881
-0.116925	-0.412881
-0.132086	-0.417935
-0.163672	-0.416987
-0.169041	-0.415724
-0.151669	-0.419514
-0.103344	-0.417935
-0.116610	-0.420146
-0.175990	-0.434991
-0.251795	-0.436570
-0.312124	-0.429621
-0.324758	-0.432464
-0.329811	-0.437202
-0.312439	-0.440992
-0.340235	-0.445730
-0.334233	-0.446993
-0.310228	-0.449836
-0.293804	-0.452363
-0.293488	-0.456785
-0.334549	-0.456785
-0.410354	-0.459628
-0.465313	-0.464050
-0.483001	-0.470051
-0.467840	-0.470051
-0.471314	-0.469103
-0.513007	-0.472894
-0.587233	-0.475736
-0.659564	-0.477000
-0.678199	-0.478579
-0.657668	-0.490581
-0.623556	-0.490897
-0.666512	-0.497214
-0.736000	-0.492161
-0.781168	-0.499741
-0.797592	-0.502900
-0.738843	-0.503847
-0.707573	-0.508269
-0.746108	-0.514586
-0.782115	-0.511112
-0.800435	-0.524378
-0.790327	-0.520588
-0.764743	-0.526905
-0.747687	-0.530063
-0.797908	-0.530695
-0.850340	-0.533538
-0.849392	-0.539855
-0.844338	-0.543961
