# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 394.336054
flt:plate_Tlow_C 213.688684
flt:plate_Q_kW 1.104391
flt:plate_Tpeak_C 1236.900743
flt:cool_Thigh_C 78.970469
flt:cool_Tlow_C 22.408575
flt:air_psig 80.000000
flt:water_gph 0.900000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.500000
flt:oxygen_scfh 11.777687
flt:fuel_scfh 8.249906
flt:flow_scfh 20.027594
flt:ratio_fto 0.700469

## End Configuration ##
#: Thu Jul 21 18:15:34 2016
-1.346231	-0.543329
-1.074912	-0.492792
-0.963731	-0.495003
-0.895191	-0.490265
-0.885084	-0.482053
-0.900876	-0.484580
-0.887295	-0.480158
-0.856657	-0.475104
-0.822545	-0.478263
-0.828862	-0.472894
-0.849076	-0.469735
-0.877187	-0.466261
-0.847181	-0.465629
-0.763164	-0.461523
-0.692728	-0.454890
-0.663354	-0.462154
-0.698730	-0.450468
-0.735369	-0.451100
-0.701888	-0.448257
-0.658932	-0.439413
-0.606816	-0.441624
-0.593866	-0.436886
-0.618187	-0.437834
-0.602078	-0.435939
-0.559122	-0.436570
-0.502584	-0.426779
-0.461207	-0.422357
-0.438465	-0.419198
-0.435939	-0.419198
-0.444151	-0.422041
-0.423936	-0.416356
-0.409723	-0.420146
-0.422357	-0.415724
-0.447625	-0.411934
-0.459312	-0.419514
-0.449204	-0.410670
-0.429306	-0.407512
-0.388876	-0.406880
-0.382243	-0.410670
-0.406564	-0.402458
-0.406248	-0.398668
-0.368346	-0.402774
-0.334233	-0.404353
-0.326653	-0.398668
-0.330759	-0.400563
-0.347183	-0.398036
-0.338655	-0.407827
-0.306438	-0.403721
-0.283381	-0.401195
-0.280538	-0.403721
-0.304859	-0.402774
-0.334549	-0.394246
-0.357291	-0.398352
-0.356343	-0.394562
-0.334865	-0.398036
-0.341814	-0.396141
-0.370241	-0.398352
-0.369609	-0.401826
-0.365819	-0.406248
-0.339287	-0.404985
-0.308333	-0.401826
-0.305806	-0.409723
-0.320020	-0.406248
-0.331075	-0.401195
-0.314966	-0.410670
-0.313387	-0.407196
-0.328548	-0.416040
-0.358554	-0.411618
-0.409407	-0.413197
-0.443203	-0.416987
-0.452995	-0.418251
-0.446362	-0.415092
-0.467208	-0.424568
-0.507322	-0.419514
-0.541118	-0.422041
-0.543329	-0.428042
-0.500689	-0.424568
-0.458680	-0.429306
-0.440045	-0.428990
-0.492161	-0.430569
-0.545540	-0.434991
-0.571440	-0.440360
-0.585338	-0.444782
-0.603341	-0.442887
-0.645034	-0.444151
-0.694939	-0.449520
-0.730631	-0.450784
-0.749266	-0.460891
-0.739475	-0.458048
-0.727156	-0.457417
-0.734421	-0.466892
-0.782115	-0.466892
-0.850971	-0.468156
-0.863921	-0.470367
-0.853498	-0.474473
-0.859499	-0.479842
-0.882241	-0.489634
-0.940042	-0.481737
-0.962152	-0.491213
-0.957099	-0.486475
-0.928988	-0.493740
-0.961205	-0.496583
-1.019006	-0.501005
-1.070490	-0.507638
-1.097338	-0.506374
-1.069543	-0.509217
-1.030693	-0.508269
-1.024060	-0.518377
-1.083440	-0.519956
-1.164931	-0.519956
-1.205992	-0.523746
-1.210098	-0.530695
-1.162404	-0.528800
-1.148822	-0.527536
-1.197780	-0.535117
-1.252738	-0.535749
