# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.100000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 372.290653
flt:plate_Tlow_C 198.365567
flt:plate_Q_kW 1.063294
flt:plate_Tpeak_C 1185.683111
flt:cool_Thigh_C 78.937972
flt:cool_Tlow_C 22.961947
flt:air_psig 80.000000
flt:water_gph 1.400000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.150000
flt:oxygen_scfh 11.758156
flt:fuel_scfh 8.331938
flt:flow_scfh 20.090094
flt:ratio_fto 0.708609

## End Configuration ##
#: Thu Jul 21 20:12:39 2016
1.186759	-0.021221
1.193393	0.004679
1.199079	0.000573
1.202870	0.002468
1.201290	0.003416
1.198447	0.000888
1.196552	0.005627
1.203817	0.012261
1.200974	0.007522
1.197499	0.011629
1.201606	0.011313
1.202870	0.011313
1.195288	0.020790
1.213610	0.012261
1.199711	0.013208
1.212662	0.013524
1.215505	0.016999
1.206344	0.013208
1.215821	0.014472
1.218664	0.021738
1.216453	0.020790
1.227825	0.021422
1.212346	0.023001
1.222139	0.023633
1.219928	0.025212
1.217401	0.025844
1.224350	0.034373
1.216137	0.022053
1.212662	0.023317
1.222771	0.031530
1.216453	0.029635
1.228773	0.028055
1.225614	0.030583
1.226562	0.031530
1.227509	0.033426
1.223087	0.035321
1.236986	0.029635
1.230668	0.039112
1.221823	0.033110
1.231616	0.036269
1.219612	0.040375
1.233195	0.034689
1.233827	0.037848
1.225298	0.037848
1.231932	0.037848
1.223403	0.033426
1.230036	0.036901
1.233827	0.037216
1.232880	0.035321
1.235407	0.033426
1.232248	0.038796
1.230668	0.039428
1.236670	0.037848
1.238250	0.039744
1.235091	0.037848
1.232880	0.040375
1.232248	0.038796
1.227193	0.046693
1.223087	0.038164
1.227825	0.038164
1.223403	0.038480
1.222455	0.038480
1.226246	0.035637
1.222455	0.037532
1.228457	0.037216
1.228773	0.039112
1.223403	0.033426
1.235091	0.034057
1.229405	0.029319
1.224666	0.033110
1.236986	0.034689
1.223403	0.027424
1.227509	0.026792
1.218032	0.028371
1.219612	0.033426
1.222455	0.034373
1.218032	0.026792
1.218664	0.029319
1.213610	0.025528
1.216453	0.023317
1.216137	0.021422
1.213610	0.021422
1.217085	0.023001
1.215821	0.022685
1.215505	0.020158
1.215821	0.019842
1.216769	0.018579
1.215505	0.014156
1.206344	0.012261
1.199711	0.012261
1.207924	0.006890
1.199079	0.004363
1.195920	0.011945
1.202554	0.006575
1.197183	0.008154
1.188022	0.003100
1.195288	0.000573
1.193709	0.004995
1.194340	0.005943
1.198447	-0.001323
1.194024	0.002468
1.197499	-0.003218
1.189286	-0.003218
1.196552	-0.004165
1.192129	-0.005429
1.183284	-0.012378
1.189918	-0.010798
1.184232	-0.009535
1.182652	-0.009535
1.178230	-0.010798
1.175703	-0.019010
1.177282	-0.013325
1.170648	-0.013957
1.176018	-0.013009
1.165594	-0.018695
1.170016	-0.015536
1.185495	-0.019010
1.174123	-0.022485
1.172860	-0.022169
1.176018	-0.026907
1.165278	-0.020274
1.170648	-0.025643
1.171280	-0.023432
1.168437	-0.027539
1.163699	-0.029750
1.160856	-0.028486
1.164330	-0.029118
1.162119	-0.034803
1.157065	-0.027854
1.164330	-0.031645
1.150431	-0.033224
1.160540	-0.032276
1.151695	-0.038593
1.162435	-0.032908
1.167805	-0.029750
1.156433	-0.034803
