# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 367.635054
flt:plate_Tlow_C 193.973221
flt:plate_Q_kW 1.061685
flt:plate_Tpeak_C 1178.665753
flt:cool_Thigh_C 77.322756
flt:cool_Tlow_C 22.124588
flt:air_psig 80.000000
flt:water_gph 2.000000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.450000
flt:oxygen_scfh 11.758156
flt:fuel_scfh 8.261625
flt:flow_scfh 20.019781
flt:ratio_fto 0.702629

## End Configuration ##
#: Thu Jul 21 18:18:15 2016
-1.039221	-0.548699
-0.804225	-0.502268
-0.774850	-0.491529
-0.770113	-0.485212
-0.741686	-0.488686
-0.729052	-0.484580
-0.712627	-0.475736
-0.748950	-0.475104
-0.797592	-0.474473
-0.792854	-0.470051
-0.758742	-0.469735
-0.716733	-0.468156
-0.687990	-0.466261
-0.683568	-0.463102
-0.690517	-0.455206
-0.644403	-0.460891
-0.602078	-0.451100
-0.574599	-0.445098
-0.561333	-0.447625
-0.607763	-0.444151
-0.619450	-0.449836
-0.548383	-0.439097
-0.469103	-0.437202
-0.422041	-0.428358
-0.418882	-0.428358
-0.434991	-0.434675
-0.436886	-0.430885
-0.422988	-0.421409
-0.378769	-0.422357
-0.354132	-0.419514
-0.341182	-0.417303
-0.351921	-0.419198
-0.327600	-0.418567
-0.269799	-0.411618
-0.230317	-0.408459
-0.232844	-0.410986
-0.269799	-0.409723
-0.297910	-0.409407
-0.299489	-0.409723
-0.290645	-0.406880
-0.270431	-0.408143
-0.272326	-0.406880
-0.284328	-0.405616
-0.298542	-0.401826
-0.286855	-0.404669
-0.242636	-0.403090
-0.214840	-0.399615
-0.210418	-0.398036
-0.235055	-0.407196
-0.257481	-0.399299
-0.235687	-0.393930
-0.227475	-0.408459
-0.222421	-0.397088
-0.243583	-0.397720
-0.250848	-0.400247
-0.246110	-0.398984
-0.221473	-0.398668
-0.201890	-0.398984
-0.201574	-0.406248
-0.232212	-0.398036
-0.264429	-0.399299
-0.290961	-0.399615
-0.271694	-0.399299
-0.273589	-0.400563
-0.272326	-0.411934
-0.290330	-0.406880
-0.328232	-0.411302
-0.332338	-0.414145
-0.335497	-0.409407
-0.333602	-0.414776
-0.376558	-0.421409
-0.433728	-0.416356
-0.460575	-0.416356
-0.433728	-0.428990
-0.385402	-0.422673
-0.350026	-0.423620
-0.376558	-0.437834
-0.428358	-0.431517
-0.454258	-0.430569
-0.429306	-0.433728
-0.392351	-0.434675
-0.390140	-0.440360
-0.419198	-0.440360
-0.482053	-0.447941
-0.522799	-0.452679
-0.558806	-0.448889
-0.561333	-0.450784
-0.597656	-0.456153
-0.650088	-0.457101
-0.715154	-0.460891
-0.735685	-0.463418
-0.683568	-0.460575
-0.677883	-0.468787
-0.678831	-0.471946
-0.712627	-0.480158
-0.739159	-0.483001
-0.697782	-0.482053
-0.700940	-0.485528
-0.711995	-0.488055
-0.770744	-0.495951
-0.871818	-0.494687
-0.927724	-0.503847
-0.959625	-0.503847
-0.916669	-0.502584
-0.874976	-0.507638
-0.863606	-0.510164
-0.904667	-0.512691
-0.945412	-0.508901
-0.924250	-0.518061
-0.943201	-0.519640
-0.976050	-0.523114
-1.065753	-0.526589
-1.186093	-0.531327
-1.191778	-0.535749
-1.186409	-0.540170
-1.150717	-0.537960
