# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.250000
aooffset 1.250000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 408.825544
flt:plate_Tlow_C 199.788576
flt:plate_Q_kW 1.277952
flt:plate_Tpeak_C 1374.543173
flt:cool_Thigh_C 76.312761
flt:cool_Tlow_C 22.077565
flt:air_psig 80.000000
flt:water_gph 2.100000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.250000
flt:oxygen_scfh 11.719094
flt:fuel_scfh 8.296781
flt:flow_scfh 20.015875
flt:ratio_fto 0.707971

## End Configuration ##
#: Thu Jul 21 18:24:28 2016
-6.876213	-1.348758
-6.277668	-1.247053
-6.242925	-1.221785
-6.193651	-1.186409
-6.157644	-1.176302
-6.121005	-1.197780
-6.078049	-1.183882
-6.043621	-1.200938
-5.999401	-1.175986
-5.964341	-1.199043
-5.918542	-1.199043
-5.890115	-1.188936
-5.858845	-1.198727
-5.808625	-1.156719
-5.787778	-1.175354
-5.732188	-1.175670
-5.706919	-1.201254
-5.678176	-1.224627
-5.634589	-1.188936
-5.615637	-1.188936
-5.569839	-1.156719
-5.545518	-1.145980
-5.512353	-1.172827
-5.476977	-1.133977
-5.454867	-1.144400
-5.417281	-1.103339
-5.387906	-1.091968
-5.362954	-1.123238
-5.338633	-1.116289
-5.309574	-1.141873
-5.289676	-1.121027
-5.265671	-1.121659
-5.240402	-1.107445
-5.217661	-1.090389
-5.202816	-1.101128
-5.179442	-1.091021
-5.166808	-1.082809
-5.141224	-1.069859
-5.125747	-1.102392
-5.106796	-1.125133
-5.103637	-1.108393
-5.085949	-1.140926
-5.063524	-1.099549
-5.068262	-1.102076
-5.053101	-1.114394
-5.041414	-1.096390
-5.039519	-1.101128
-5.026885	-1.061962
-5.034149	-1.074596
-5.016777	-1.070806
-5.024673	-1.081861
-5.029096	-1.124501
-5.010144	-1.109972
-5.032886	-1.089126
-5.025305	-1.076807
-5.035413	-1.068279
-5.045520	-1.064805
-5.048363	-1.053434
-5.055311	-1.067963
-5.058470	-1.042695
-5.072052	-1.019954
-5.086897	-1.055013
-5.096056	-1.069227
-5.117535	-1.097654
-5.125115	-1.105866
-5.146594	-1.116921
-5.157017	-1.082177
-5.184180	-1.093232
-5.204710	-1.131134
-5.209448	-1.105550
-5.249562	-1.115026
-5.252405	-1.110288
-5.289044	-1.109972
-5.302626	-1.141558
-5.342107	-1.150401
-5.365797	-1.170616
-5.373377	-1.150717
-5.420755	-1.134609
-5.456763	-1.153244
-5.471292	-1.144084
-5.511721	-1.170932
-5.538253	-1.155139
-5.574576	-1.148506
-5.609320	-1.128608
-5.639642	-1.113762
-5.678176	-1.140926
-5.698707	-1.130187
-5.745138	-1.135556
-5.777987	-1.171880
-5.815889	-1.161772
-5.852844	-1.209782
-5.886957	-1.224943
-5.930860	-1.223048
-5.957708	-1.213257
-6.008561	-1.175354
-6.042989	-1.191778
-6.077101	-1.187356
-6.125742	-1.235366
-6.153222	-1.238209
-6.199653	-1.270110
-6.236291	-1.271374
-6.277353	-1.275796
-6.317151	-1.324437
-6.343682	-1.317804
-6.398325	-1.311487
-6.422646	-1.312435
-6.475393	-1.278323
-6.510138	-1.324753
-6.545197	-1.340546
-6.591944	-1.361392
-6.619739	-1.360129
-6.663327	-1.329807
-6.702493	-1.321279
-6.732499	-1.315909
-6.776087	-1.355391
-6.802303	-1.324753
