# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal sine
aofrequency 5.000000
aoamplitude 0.100000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 333.807456
flt:plate_Tlow_C 161.020700
flt:plate_Q_kW 1.056335
flt:plate_Tpeak_C 1135.915432
flt:cool_Thigh_C 67.035263
flt:cool_Tlow_C 21.984576
flt:air_psig 80.000000
flt:water_gph 4.000000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.400000
flt:oxygen_scfh 12.930031
flt:fuel_scfh 7.124906
flt:flow_scfh 20.054938
flt:ratio_fto 0.551036

## End Configuration ##
#: Thu Jul 21 20:16:54 2016
1.004803	-0.020906
1.045554	-0.002902
1.037656	-0.000691
1.049029	-0.001954
1.045554	0.003100
1.037025	0.004047
1.050924	0.005627
1.049029	0.006890
1.057874	0.005627
1.074932	0.008154
1.068298	0.009102
1.079670	0.011945
1.075564	0.011629
1.073984	0.010049
1.080302	0.009734
1.084093	0.011313
1.097045	0.019210
1.083461	0.017631
1.077459	0.022053
1.078723	0.027424
1.075248	0.021738
1.078723	0.027108
1.095781	0.020790
1.081566	0.027424
1.084409	0.026792
1.093886	0.028055
1.104310	0.029635
1.116946	0.024896
1.120105	0.030267
1.121053	0.029951
1.116314	0.029635
1.112208	0.026476
1.120737	0.032794
1.116946	0.031214
1.122632	0.037532
1.119473	0.032162
1.097360	0.033110
1.108417	0.033426
1.116946	0.030898
1.115998	0.034373
1.123264	0.037216
1.113787	0.041007
1.119157	0.035321
1.116946	0.033426
1.130214	0.035953
1.149167	0.040691
1.141270	0.039428
1.129582	0.037216
1.135584	0.039744
1.131477	0.029003
1.135268	0.040059
1.138111	0.038480
1.131161	0.037216
1.121053	0.044482
1.110312	0.038796
1.116314	0.038164
1.130530	0.035321
1.122316	0.040691
1.135268	0.037848
1.116946	0.036585
1.122000	0.040059
1.136847	0.033426
1.131793	0.035321
1.136532	0.026476
1.136216	0.032794
1.120737	0.038796
1.118841	0.038480
1.123580	0.032162
1.118841	0.032162
1.112208	0.032478
1.103678	0.030267
1.107785	0.030583
1.101783	0.030898
1.101783	0.032162
1.113471	0.031214
1.107153	0.027108
1.108417	0.032162
1.107153	0.027740
1.107469	0.021738
1.109049	0.027424
1.109680	0.021738
1.108733	0.023001
1.096729	0.018263
1.088516	0.016051
1.094833	0.012892
1.074932	0.012892
1.086304	0.016999
1.077143	0.015736
1.068930	0.014156
1.069246	0.014788
1.071773	0.010681
1.070509	0.009734
1.071457	0.008154
1.071457	0.012261
1.073984	0.014788
1.068298	0.009418
1.061664	0.004995
1.059769	0.002784
1.058505	-0.001954
1.055978	-0.001323
1.052188	-0.000691
1.036709	-0.003534
1.032286	-0.001323
1.029127	-0.007640
1.021546	-0.003849
1.023125	-0.005429
1.022493	-0.007008
1.015860	-0.007640
1.015860	-0.013641
1.015544	-0.010482
1.024705	-0.011114
1.022493	-0.012693
1.024389	-0.015220
1.023441	-0.017747
1.012701	-0.017747
1.013964	-0.015536
1.016176	-0.023432
1.007646	-0.020274
1.007962	-0.022169
0.993115	-0.021537
0.992483	-0.010167
0.990588	-0.024696
0.984902	-0.028802
0.988061	-0.024696
0.981743	-0.028802
0.983006	-0.035751
0.987429	-0.029118
0.980163	-0.032592
0.995958	-0.030381
1.001960	-0.033540
0.984586	-0.033540
0.988061	-0.031329
0.989324	-0.034803
0.982691	-0.029750
0.984270	-0.037646
