# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 5
flt:plate_Thigh_C 389.333071
flt:plate_Tlow_C 198.819378
flt:plate_Q_kW 1.164709
flt:plate_Tpeak_C 1274.001668
flt:cool_Thigh_C 79.824725
flt:cool_Tlow_C 19.026857
flt:air_psig 70.000000
flt:water_gph 1.000000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.246437
flt:fuel_scfh 7.710844
flt:flow_scfh 19.957281
flt:ratio_fto 0.629640

## End Configuration ##
#: Tue Jul 12 10:40:37 2016
8.373058	0.944783
-9.978537	-3.409709
-9.825663	-3.350960
-9.638045	-3.293791
-9.430529	-3.218617
-9.235331	-3.201561
-9.029078	-3.208510
-8.835774	-3.170923
-8.627311	-3.101119
-8.432744	-3.010785
-8.233124	-2.910975
-8.028134	-2.903079
-7.829778	-2.885391
-7.634896	-2.834222
-7.425484	-2.775789
-7.230286	-2.716408
-7.033824	-2.622916
-6.826308	-2.589435
-6.629847	-2.564482
-6.426752	-2.518368
-6.231870	-2.456776
-6.026248	-2.375917
-5.838947	-2.306745
-5.628272	-2.292216
-5.425809	-2.269790
-5.225873	-2.206619
-5.026253	-2.166506
-4.825685	-2.091016
-4.633962	-2.033531
-4.428656	-2.005104
-4.231563	-1.976993
-4.021835	-1.909716
-3.827269	-1.859179
-3.625122	-1.784637
-3.433398	-1.740102
-3.225566	-1.716097
-3.028473	-1.688618
-2.825694	-1.637449
-2.627022	-1.583122
-2.424559	-1.489945
-2.228097	-1.422352
-2.028793	-1.375606
-1.825067	-1.344652
-1.622920	-1.298537
-1.427406	-1.247369
-1.224943	-1.169669
-1.021533	-1.109972
-0.827914	-1.061962
-0.622609	-1.012057
-0.423936	-0.926776
-0.229685	-0.819702
-0.024380	-0.672514
0.179369	-0.509533
0.365747	-0.344341
0.575502	-0.169357
0.777991	-0.003218
0.973846	0.146200
1.175703	0.287405
1.374401	0.382174
1.573099	0.439667
1.771797	0.504425
1.975233	0.556548
2.177406	0.565393
2.375788	0.591612
2.577961	0.616568
2.780450	0.620043
2.971882	0.659530
3.172160	0.706914
3.376544	0.673429
3.577769	0.723657
3.776467	0.728711
3.978640	0.715127
4.174180	0.770725
4.374773	0.798524
4.576946	0.763459
4.773117	0.818109
4.981923	0.808001
5.179990	0.797260
5.371738	0.853805
5.578649	0.875286
5.780190	0.834536
5.977309	0.894872
6.183273	0.867705
6.381023	0.854753
6.581616	0.920143
6.766099	0.932463
6.971747	0.893608
7.179290	0.953312
7.381147	0.924566
7.576370	0.910351
7.784229	0.970371
7.976925	0.983006
8.177519	0.943204
8.377796	1.003856
8.579337	0.960578
8.780247	0.965000
8.978629	1.025337
9.172273	1.023757
9.376972	0.992483
9.578514	1.054399
9.774053	1.000065
9.975594	1.006383
9.779423	1.054715
9.578514	1.020282
9.373182	0.989956
9.174800	1.030391
8.978945	0.968475
8.778667	0.977320
8.580601	1.011437
8.376848	0.990588
8.169937	0.944151
7.977557	0.978584
7.774121	0.914773
7.573211	0.926461
7.378620	0.963737
7.174236	0.930884
6.973011	0.904665
6.777155	0.932463
6.581301	0.866125
6.379759	0.877497
6.178218	0.907508
5.970991	0.868652
5.775136	0.855385
5.575174	0.864862
5.372370	0.806421
5.177778	0.823164
4.974658	0.834220
4.776276	0.790626
4.571576	0.780834
