# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 458.562082
flt:plate_Tlow_C 246.798226
flt:plate_Q_kW 1.294623
flt:plate_Tpeak_C 1439.777111
flt:cool_Thigh_C 84.293007
flt:cool_Tlow_C 21.550571
flt:air_psig 80.000000
flt:water_gph 1.200000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.288000
flt:oxygen_scfh 16.465187
flt:fuel_scfh 11.531156
flt:flow_scfh 27.996344
flt:ratio_fto 0.700336

## End Configuration ##
#: Mon Oct  3 16:10:19 2016
-7.624473	-1.300748
-10.016439	-1.491524
-9.828190	-1.459939
-9.611513	-1.476995
-9.434003	-1.479522
-9.223012	-1.430880
-9.029078	-1.369920
-8.821245	-1.305486
-8.629521	-1.326648
-8.425796	-1.402769
-8.227123	-1.490893
-8.017079	-1.433407
-7.832304	-1.337387
-7.622577	-1.206624
-7.423273	-1.121975
-7.228707	-1.079966
-7.019927	-1.095443
-6.828203	-1.095759
-6.619107	-1.124501
-6.411907	-1.094495
-6.223026	-1.149770
-6.013930	-1.126081
-5.829471	-1.130187
-5.621639	-1.095443
-5.418860	-1.013321
-5.225557	-0.935620
-5.016146	-0.895823
-4.816841	-0.836442
-4.620380	-0.871818
-4.419180	-0.813701
-4.215770	-0.822860
-4.023415	-0.800435
-3.816846	-0.832020
-3.624174	-0.861710
-3.418237	-0.820649
-3.223987	-0.737264
-3.023103	-0.714522
-2.816218	-0.660195
-2.615335	-0.656721
-2.424559	-0.633348
-2.216411	-0.601130
-2.025635	-0.571124
-1.815591	-0.531327
-1.629237	-0.540486
-1.412877	-0.573967
-1.222100	-0.541750
-1.017743	-0.531327
-0.821913	-0.477000
-0.620713	-0.419830
-0.417935	-0.384454
-0.208207	-0.345604
-0.022801	-0.335497
0.193585	-0.305175
0.375224	-0.263798
0.585610	-0.202206
0.781150	-0.112819
0.980479	0.025528
1.188970	0.163259
1.382614	0.302568
1.581628	0.368906
1.793909	0.477258
1.980288	0.506005
2.188462	0.556548
2.383370	0.571395
2.583331	0.597930
2.796245	0.668375
2.977569	0.720182
3.186059	0.732502
3.389812	0.788099
3.582824	0.768514
3.793842	0.781150
3.993803	0.777675
4.180497	0.831693
4.393411	0.869916
4.576314	0.876234
4.796493	0.861387
4.989505	0.881920
5.185676	0.885711
5.391639	0.959946
5.577070	0.980795
5.782402	1.000065
5.990892	1.029127
6.180429	0.977952
6.399661	1.005751
6.586039	1.022493
6.786633	1.023125
6.989753	1.067666
7.184029	1.046817
7.387465	1.045554
7.593112	1.083461
7.788020	1.057874
7.993984	1.113787
8.177835	1.137163
8.392960	1.146640
8.585971	1.161487
8.792566	1.172860
8.990317	1.160856
9.186172	1.154222
9.388977	1.132741
9.590202	1.155485
9.787637	1.168121
9.997706	1.240777
9.787952	1.223403
9.592097	1.197815
9.391820	1.173175
9.181749	1.170016
9.000110	1.154538
8.786565	1.175071
8.592289	1.129582
8.395802	1.111892
8.185101	1.052503
7.995247	1.046817
7.795918	1.069878
7.585531	1.116314
7.396310	1.111892
7.186556	1.086304
6.991964	1.062296
6.784421	1.018071
6.590146	0.997854
6.390500	1.020282
6.189590	1.023441
5.985522	1.010489
5.797249	0.950153
5.589074	0.894556
5.398589	0.895819
5.190414	0.922671
4.993927	0.908771
4.784489	0.918564
4.593372	0.888870
