# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 5
flt:plate_Thigh_C 592.609440
flt:plate_Tlow_C 441.139653
flt:plate_Q_kW 0.926014
flt:plate_Tpeak_C 1299.982975
flt:cool_Thigh_C 72.217354
flt:cool_Tlow_C 19.518151
flt:air_psig 80.000000
flt:water_gph 0.800000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.684000
flt:oxygen_scfh 12.461281
flt:fuel_scfh 7.546781
flt:flow_scfh 20.008063
flt:ratio_fto 0.605618

## End Configuration ##
#: Mon Jul 18 12:34:17 2016
8.373690	0.438719
-10.019598	-2.135868
-9.831033	-2.075540
-9.620989	-2.047113
-9.430529	-2.021213
-9.226171	-1.988995
-9.024655	-1.946355
-8.827878	-1.904662
-8.623521	-1.879710
-8.422005	-1.850967
-8.229334	-1.820329
-8.029714	-1.800430
-7.820934	-1.742313
-7.625420	-1.716413
-7.432433	-1.689565
-7.224285	-1.645977
-7.028139	-1.630500
-6.831677	-1.591334
-6.627951	-1.544588
-6.421698	-1.518056
-6.230290	-1.480154
-6.025301	-1.446041
-5.826628	-1.419510
-5.628587	-1.390767
-5.421387	-1.339598
-5.226189	-1.326333
-5.024990	-1.287167
-4.821263	-1.243263
-4.626381	-1.225575
-4.426445	-1.185145
-4.227457	-1.150401
-4.028468	-1.129555
-3.819057	-1.073649
-3.624806	-1.039537
-3.433082	-1.001634
-3.232831	-0.956783
-3.026893	-0.922670
-2.818429	-0.878767
-2.626074	-0.823492
-2.423927	-0.783694
-2.224307	-0.737580
-2.022792	-0.685464
-1.826962	-0.643771
-1.625447	-0.603026
-1.420773	-0.527536
-1.221153	-0.489002
-1.024060	-0.446993
-0.828230	-0.386349
-0.623240	-0.344341
-0.424568	-0.295067
-0.221789	-0.232212
-0.019958	-0.187677
0.179053	-0.132086
0.371749	-0.092289
0.582451	-0.040804
0.777991	0.000257
0.976057	0.041639
1.179177	0.094393
1.375348	0.116190
1.573730	0.157572
1.772113	0.204957
1.976181	0.226122
2.178986	0.255500
2.377368	0.281087
2.578909	0.294987
2.782977	0.332578
2.972830	0.354375
3.175319	0.365747
3.372753	0.356902
3.579665	0.325629
3.777099	0.337001
3.979272	0.349321
4.176391	0.370802
4.372878	0.361325
4.573471	0.358798
4.776907	0.361641
4.977501	0.361957
5.178410	0.389755
5.373633	0.393862
5.570436	0.397337
5.779874	0.388808
5.978572	0.379647
6.183273	0.403655
6.381655	0.425136
6.581301	0.439035
6.778103	0.426083
6.976485	0.413763
7.178974	0.418502
7.381147	0.428611
7.582057	0.463359
7.781702	0.456409
7.978821	0.436192
8.179730	0.435876
8.372426	0.416291
8.579654	0.453882
8.780878	0.477258
8.972942	0.463675
9.173852	0.446617
9.380447	0.415027
9.569353	0.430506
9.771525	0.463675
9.981596	0.498739
9.778159	0.495264
9.572512	0.461148
9.374762	0.435560
9.176064	0.449775
8.980524	0.471572
8.778983	0.487683
8.579337	0.468097
8.374953	0.448512
8.175623	0.407130
7.977557	0.426715
7.786125	0.461780
7.571632	0.459884
7.373881	0.456409
7.183397	0.433033
6.975538	0.397969
6.772417	0.418186
6.581301	0.430822
6.381655	0.441562
6.175375	0.431769
5.970991	0.400812
5.775136	0.381542
5.574543	0.392914
5.372370	0.416291
5.176515	0.408077
4.981291	0.395126
4.776591	0.374277
4.574103	0.341108
