# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 5
flt:plate_Thigh_C 340.119751
flt:plate_Tlow_C 148.954921
flt:plate_Q_kW 1.168690
flt:plate_Tpeak_C 1219.966657
flt:cool_Thigh_C 62.871370
flt:cool_Tlow_C 20.286350
flt:air_psig 70.000000
flt:water_gph 6.000000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 16.660500
flt:fuel_scfh 8.355375
flt:flow_scfh 25.015875
flt:ratio_fto 0.501508

## End Configuration ##
#: Tue Jul 12 17:08:07 2016
8.579654	1.038604
-9.228066	-4.257463
-9.228066	-4.248303
-9.212905	-4.242618
-9.196481	-4.249567
-9.170897	-4.230299
-9.031605	-4.171550
-8.834511	-4.109327
-8.625416	-4.056263
-8.435903	-3.987091
-8.234387	-3.936239
-8.030346	-3.866751
-7.834516	-3.801053
-7.628894	-3.732197
-7.426432	-3.666499
-7.230917	-3.615015
-7.029087	-3.550896
-6.829151	-3.475407
-6.630794	-3.414131
-6.426436	-3.347170
-6.229343	-3.286210
-6.023722	-3.212932
-5.829787	-3.154183
-5.633641	-3.089433
-5.431494	-3.018365
-5.227136	-2.952668
-5.023726	-2.882548
-4.826317	-2.814955
-4.631119	-2.749257
-4.428656	-2.679453
-4.228088	-2.617546
-4.027521	-2.549953
-3.827585	-2.471937
-3.625438	-2.401186
-3.433714	-2.322854
-3.224618	-2.248628
-3.025630	-2.178508
-2.825378	-2.115653
-2.627337	-2.045849
-2.423927	-1.966254
-2.229361	-1.887606
-2.028477	-1.811801
-1.827594	-1.727784
-1.631764	-1.656401
-1.420141	-1.575226
-1.223996	-1.469099
-1.024060	-1.347811
-0.820334	-1.210098
-0.629873	-1.048065
-0.425831	-0.846234
-0.221789	-0.596393
-0.023432	-0.344341
0.174631	-0.092920
0.369538	0.116822
0.574870	0.299725
0.764723	0.430190
0.974793	0.514850
1.179809	0.546439
1.378191	0.587506
1.570887	0.636785
1.773692	0.688592
1.973022	0.708178
2.175827	0.718286
2.375788	0.710073
2.580488	0.728395
2.776659	0.731554
2.969355	0.757773
3.176583	0.808632
3.371490	0.796628
3.574926	0.803894
3.774888	0.848435
3.978324	0.823795
4.176391	0.843065
4.374773	0.874023
4.566206	0.858860
4.774696	0.877182
4.975921	0.909087
5.180305	0.907823
5.363524	0.898978
5.573595	0.911614
5.777031	0.913194
5.972255	0.952049
6.173164	0.981111
6.379759	0.969739
6.582248	0.931200
6.775260	0.918564
6.974274	0.932779
7.176763	1.000381
7.378620	1.032602
7.571632	1.021862
7.784229	1.013017
7.972187	0.949522
8.176887	0.924882
8.375901	1.011437
8.578074	1.045870
8.780247	1.061033
8.978945	1.057874
9.174168	1.007015
9.376972	0.978584
9.575670	1.046817
9.780055	1.082198
9.980017	1.083777
9.773737	1.076512
9.578514	1.023441
9.376657	1.000065
9.167850	1.006699
8.977050	1.050608
8.777404	1.063876
8.579021	1.049345
8.375269	1.009226
8.175940	1.018387
7.976294	0.993431
7.774436	0.939413
7.581425	0.984270
7.378936	1.011753
7.178027	0.962789
6.972063	0.995958
6.776840	0.995642
6.582248	0.952049
6.374705	0.928357
6.183273	0.920459
5.975729	0.917300
5.772609	0.936886
5.575806	0.950785
5.371106	0.920459
5.179358	0.881920
4.978765	0.859807
4.774064	0.860123
4.571259	0.890133
