# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:plate_Thigh_C 455.749673
flt:plate_Tlow_C 256.484281
flt:plate_Q_kW 1.218213
flt:plate_Tpeak_C 1379.108990
flt:cool_Thigh_C 80.513808
flt:cool_Tlow_C 19.440810
flt:air_psig 80.000000
flt:water_gph 1.000000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.288000
flt:oxygen_scfh 14.140969
flt:fuel_scfh 9.972563
flt:flow_scfh 24.113531
flt:ratio_fto 0.705225

## End Configuration ##
#: Mon Oct  3 16:03:11 2016
-7.626052	-1.241368
-10.015491	-1.444462
-9.831348	-1.408455
-9.625411	-1.412245
-9.427686	-1.401190
-9.220170	-1.458676
-9.024024	-1.464045
-8.824088	-1.474784
-8.623204	-1.470678
-8.418847	-1.418562
-8.223017	-1.378448
-8.015500	-1.279270
-7.834516	-1.193989
-7.619103	-1.084388
-7.426432	-1.042063
-7.229023	-1.021217
-7.019295	-1.060383
-6.831046	-1.125765
-6.618792	-1.177565
-6.425488	-1.190831
-6.221447	-1.191463
-6.023722	-1.116921
-5.819995	-1.093548
-5.632378	-1.046170
-5.411280	-0.992790
-5.227452	-0.964679
-5.011408	-0.860447
-4.821895	-0.855709
-4.618484	-0.851919
-4.425498	-0.886347
-4.224298	-0.888242
-4.028468	-0.876871
-3.820320	-0.826335
-3.611224	-0.804541
-3.424870	-0.773587
-3.219249	-0.777377
-3.015207	-0.725261
-2.821272	-0.701256
-2.618809	-0.631768
-2.414136	-0.609659
-2.224307	-0.624504
-2.011737	-0.609974
-1.828857	-0.634927
-1.610286	-0.600815
-1.412877	-0.548383
-1.213572	-0.511112
-1.010478	-0.491213
-0.814964	-0.452047
-0.621977	-0.453942
-0.419198	-0.399615
-0.212945	-0.381296
-0.015220	-0.342446
0.189478	-0.348447
0.379331	-0.302016
0.582136	-0.227790
0.778938	-0.109345
0.991536	0.015104
1.181389	0.114927
1.393038	0.231808
1.576573	0.310466
1.787907	0.397653
1.980603	0.414079
2.190989	0.468097
2.379579	0.479470
2.599126	0.538858
2.785188	0.563182
2.983886	0.597614
3.187323	0.593508
3.383810	0.598246
3.595144	0.574870
3.788787	0.639313
3.996330	0.649421
4.185552	0.690803
4.395306	0.681011
4.579157	0.684801
4.798704	0.703755
4.979080	0.737240
5.195153	0.774200
5.382794	0.752403
5.596339	0.747349
5.784613	0.697753
5.991840	0.734081
6.190854	0.774516
6.393027	0.847172
6.593936	0.845276
6.783157	0.844960
6.992912	0.800735
7.186556	0.829481
7.387465	0.851594
7.591218	0.899926
7.793390	0.884447
7.986402	0.849699
8.190471	0.811160
8.383166	0.836115
8.594816	0.918880
8.786880	0.930568
8.997582	0.939097
9.180801	0.906876
9.395611	0.855701
9.588622	0.881288
9.789532	0.950469
9.994232	0.984902
9.787004	0.981111
9.592097	0.904980
9.389608	0.856648
9.190279	0.836115
8.987790	0.911614
8.792251	0.931831
8.590077	0.918564
8.392012	0.910982
8.182573	0.814318
7.994931	0.846224
7.786757	0.860439
7.595956	0.878445
7.389044	0.856648
7.190346	0.823795
6.993228	0.763459
6.781894	0.770725
6.599622	0.791258
6.390816	0.853174
6.188643	0.817793
5.996894	0.815266
5.784929	0.764407
5.583072	0.735345
5.390692	0.729027
5.179358	0.722709
5.000561	0.740399
4.776591	0.687960
4.596531	0.689224
