# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 5
flt:plate_Thigh_C 360.889212
flt:plate_Tlow_C 185.120448
flt:plate_Q_kW 1.074566
flt:plate_Tpeak_C 1180.845950
flt:cool_Thigh_C 76.571580
flt:cool_Tlow_C 22.158463
flt:air_psig 80.000000
flt:water_gph 2.000000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.363625
flt:fuel_scfh 8.706938
flt:flow_scfh 21.070563
flt:ratio_fto 0.704238

## End Configuration ##
#: Mon Jul 18 13:02:15 2016
8.380323	0.693962
-10.015807	-1.837069
-9.835771	-1.789691
-9.631728	-1.780531
-9.431477	-1.727152
-9.228698	-1.681985
-9.026235	-1.676615
-8.829773	-1.665560
-8.625099	-1.656401
-8.427691	-1.627342
-8.228070	-1.550905
-8.027503	-1.517740
-7.822197	-1.463413
-7.630789	-1.430880
-7.423905	-1.389188
-7.226180	-1.354444
-7.029402	-1.340546
-6.833257	-1.343704
-6.619423	-1.344336
-6.418856	-1.322542
-6.223658	-1.276743
-6.024353	-1.240104
-5.826628	-1.185777
-5.630798	-1.167458
-5.424230	-1.165878
-5.224294	-1.135556
-5.021831	-1.113762
-4.822211	-1.096075
-4.623538	-1.054698
-4.424234	-1.058804
-4.222719	-1.043959
-4.031311	-1.019638
-3.821899	-0.987105
-3.618173	-0.938463
-3.428660	-0.902140
-3.227461	-0.879082
-3.028789	-0.838337
-2.826957	-0.820649
-2.624495	-0.772008
-2.421716	-0.727156
-2.220201	-0.713259
-2.023423	-0.712627
-1.825067	-0.693044
-1.621657	-0.660827
-1.428038	-0.619766
-1.219890	-0.575546
-1.017427	-0.543961
-0.826651	-0.537644
-0.629557	-0.506690
-0.418251	-0.464365
-0.224316	-0.441308
-0.019010	-0.394562
0.180949	-0.359186
0.371749	-0.310860
0.569184	-0.203470
0.777043	-0.060387
0.978900	0.085864
1.176966	0.200218
1.378507	0.289301
1.574362	0.355639
1.774956	0.393546
1.976181	0.417238
2.177090	0.428611
2.374525	0.444405
2.579857	0.455777
2.783609	0.473783
2.979148	0.495896
3.173108	0.494001
3.380019	0.509164
3.579033	0.558759
3.776151	0.531592
3.973902	0.543596
4.174811	0.573606
4.374773	0.560971
4.573787	0.584663
4.778803	0.607091
4.983503	0.591612
5.177778	0.607723
5.372370	0.610250
5.578965	0.615936
5.774504	0.632995
5.979520	0.636470
6.182325	0.633311
6.379444	0.643735
6.582880	0.651948
6.779683	0.672797
6.975538	0.676904
7.179922	0.669007
7.378304	0.664268
7.582057	0.678799
7.778859	0.687329
7.972187	0.702807
8.181941	0.722709
8.381271	0.717655
8.575546	0.687960
8.781510	0.713548
8.981156	0.695542
9.178906	0.710705
9.376972	0.737556
9.583568	0.718918
9.772473	0.718918
9.983491	0.730290
9.774053	0.720814
9.577882	0.737872
9.374129	0.741031
9.175748	0.713548
8.979576	0.704387
8.775508	0.705019
8.579654	0.724604
8.377796	0.729343
8.173412	0.710705
7.976294	0.686697
7.778227	0.668375
7.583636	0.660793
7.380515	0.664584
7.176763	0.684486
6.979329	0.681011
6.776840	0.650053
6.580669	0.634258
6.380391	0.628888
6.178218	0.637417
5.981416	0.660478
5.772609	0.636154
5.572963	0.604248
5.377108	0.587822
5.178094	0.586242
4.980344	0.599510
4.780698	0.605828
4.575998	0.585926
