# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 5
flt:plate_Thigh_C 364.339493
flt:plate_Tlow_C 184.602425
flt:plate_Q_kW 1.098826
flt:plate_Tpeak_C 1201.439924
flt:cool_Thigh_C 76.977539
flt:cool_Tlow_C 21.206659
flt:air_psig 80.000000
flt:water_gph 1.600000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 13.359719
flt:fuel_scfh 6.726469
flt:flow_scfh 20.086188
flt:ratio_fto 0.503489

## End Configuration ##
#: Tue Jul 12 16:59:35 2016
8.376217	0.642787
-9.244806	-4.238512
-9.246070	-4.224614
-9.248596	-4.209769
-9.218906	-4.218613
-9.187952	-4.208505
-9.029078	-4.143439
-8.826931	-4.096377
-8.626047	-4.011412
-8.430849	-3.940661
-8.235020	-3.899284
-8.027503	-3.825690
-7.828830	-3.753675
-7.626368	-3.696189
-7.429590	-3.628912
-7.234076	-3.570163
-7.027507	-3.516784
-6.830730	-3.428660
-6.627635	-3.369280
-6.428963	-3.309268
-6.228395	-3.236937
-6.022142	-3.187663
-5.835788	-3.126072
-5.626692	-3.054373
-5.428020	-2.961828
-5.227768	-2.906237
-5.025305	-2.827589
-4.824422	-2.770736
-4.626381	-2.716093
-4.432446	-2.639972
-4.228088	-2.556902
-4.025310	-2.489941
-3.831059	-2.416347
-3.626701	-2.366441
-3.429608	-2.295374
-3.226829	-2.210725
-3.027525	-2.133025
-2.825378	-2.055641
-2.622916	-1.990891
-2.425506	-1.933721
-2.229045	-1.864549
-2.027845	-1.783374
-1.825383	-1.681669
-1.627974	-1.587544
-1.428985	-1.515529
-1.218310	-1.428038
-1.024691	-1.301064
-0.827282	-1.122922
-0.622609	-0.895191
-0.426463	-0.687990
-0.225264	-0.515534
-0.020590	-0.319704
0.178106	-0.116925
0.369538	0.050484
0.568868	0.159152
0.773884	0.254236
0.972266	0.343319
1.173807	0.399232
1.376928	0.425767
1.570887	0.427979
1.771481	0.401759
1.973654	0.407130
2.174563	0.471256
2.373577	0.503794
2.579225	0.508532
2.777923	0.512955
2.975041	0.471888
3.177214	0.489262
3.380651	0.550862
3.576190	0.567604
3.778363	0.556548
3.975481	0.558443
4.172916	0.497160
4.374457	0.531592
4.573787	0.596351
4.772801	0.618464
4.973394	0.622254
5.177146	0.607091
5.369527	0.558128
5.571068	0.575502
5.774504	0.610250
5.976677	0.645630
6.178534	0.653844
6.378180	0.619095
6.580985	0.606459
6.775260	0.632047
6.973011	0.655423
7.175499	0.672482
7.376725	0.675009
7.581109	0.634574
7.774121	0.621307
7.974714	0.641208
8.179730	0.661425
8.378428	0.699964
8.570493	0.704703
8.774561	0.656055
8.972311	0.665216
9.174484	0.665532
9.369075	0.643103
9.577566	0.705019
9.776580	0.707230
9.976542	0.666795
9.774369	0.703123
9.577566	0.690488
9.373814	0.664268
9.171325	0.691751
8.976733	0.672166
8.781510	0.651948
8.576179	0.679431
8.374953	0.654160
8.176255	0.637417
7.978189	0.677220
7.781386	0.648158
7.571632	0.649105
7.376725	0.682590
7.178342	0.641208
6.972694	0.605828
6.774628	0.639313
6.582564	0.631099
6.380391	0.638365
6.172532	0.654476
5.976361	0.621938
5.775136	0.592244
5.570120	0.596983
5.372370	0.577397
5.178726	0.607091
4.980660	0.618464
4.781014	0.565393
4.574419	0.546755
