# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 5
flt:plate_Thigh_C 376.812805
flt:plate_Tlow_C 191.219824
flt:plate_Q_kW 1.134626
flt:plate_Tpeak_C 1240.290828
flt:cool_Thigh_C 78.432078
flt:cool_Tlow_C 21.164809
flt:air_psig 80.000000
flt:water_gph 1.600000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.070656
flt:fuel_scfh 7.886625
flt:flow_scfh 19.957281
flt:ratio_fto 0.653372

## End Configuration ##
#: Tue Jul 12 16:47:57 2016
9.175431	0.864230
-10.026862	-2.997519
-9.826611	-2.953299
-9.636150	-2.888549
-9.432108	-2.837065
-9.233751	-2.820956
-9.035395	-2.754627
-8.827878	-2.702827
-8.629521	-2.670925
-8.431165	-2.618809
-8.231229	-2.573326
-8.028134	-2.541425
-7.831673	-2.509840
-7.626368	-2.475096
-7.424221	-2.439088
-7.234392	-2.422664
-7.030982	-2.370548
-6.827571	-2.327907
-6.627319	-2.270738
-6.426436	-2.229045
-6.224605	-2.195880
-6.026880	-2.145028
-5.831050	-2.131762
-5.627008	-2.087226
-5.427072	-2.044586
-5.229979	-2.021528
-5.024673	-1.980151
-4.831370	-1.918244
-4.626697	-1.849388
-4.428972	-1.779900
-4.235037	-1.755579
-4.023730	-1.758737
-3.825374	-1.713886
-3.624806	-1.651979
-3.433082	-1.589123
-3.228093	-1.518056
-3.034790	-1.479206
-2.828537	-1.455517
-2.620704	-1.402769
-2.429297	-1.349390
-2.229676	-1.293484
-2.025950	-1.241052
-1.828225	-1.217363
-1.627342	-1.170300
-1.420773	-1.105866
-1.222416	-1.050591
-1.022165	-0.980472
-0.828546	-0.921091
-0.625135	-0.886031
-0.427095	-0.831388
-0.222737	-0.757163
-0.024064	-0.643139
0.179369	-0.507322
0.373645	-0.359186
0.575502	-0.188309
0.771357	-0.020590
0.977004	0.154729
1.176966	0.260554
1.374401	0.367327
1.566465	0.421977
1.774008	0.444721
1.974601	0.501266
2.174563	0.545808
2.368839	0.530961
2.574486	0.572343
2.775712	0.578345
2.976305	0.590033
3.175951	0.629204
3.376860	0.650685
3.571136	0.645315
3.775204	0.692383
3.980220	0.677852
4.174811	0.683222
4.377932	0.734713
4.576946	0.742926
4.776591	0.741031
4.976553	0.792838
5.176199	0.752403
5.377740	0.753667
5.577386	0.811791
5.777347	0.798840
5.979520	0.820952
6.182325	0.845592
6.381655	0.811475
6.580353	0.817793
6.776208	0.866757
6.977433	0.847803
7.177079	0.885395
7.382095	0.907823
7.578581	0.855385
7.778859	0.877497
7.978505	0.918564
8.181941	0.880025
8.376217	0.950153
8.582812	0.945731
8.780562	0.893292
8.978312	0.924566
9.174484	0.948258
9.377604	0.928988
9.579145	1.003224
9.776896	0.979848
9.979069	0.939097
9.774685	0.944467
9.570617	0.941624
9.376025	0.948890
9.176695	0.993747
8.977365	0.944783
8.778667	0.890449
8.579021	0.906876
8.376848	0.889186
8.176255	0.918880
7.972503	0.952049
7.780755	0.896767
7.576055	0.843381
7.379251	0.866757
7.177711	0.842117
6.970168	0.876866
6.774628	0.888870
6.584775	0.831377
6.378812	0.804526
6.179166	0.806105
5.979836	0.787783
5.772293	0.833272
5.575490	0.818425
5.372370	0.769145
5.177146	0.734713
4.979080	0.735345
4.778487	0.722709
4.572839	0.765355
