# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 5
flt:plate_Thigh_C 380.434703
flt:plate_Tlow_C 186.146866
flt:plate_Q_kW 1.187783
flt:plate_Tpeak_C 1281.233240
flt:cool_Thigh_C 76.656526
flt:cool_Tlow_C 21.234027
flt:air_psig 80.000000
flt:water_gph 2.000000
flt:cool_Q_kW 0.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 14.726906
flt:fuel_scfh 7.300688
flt:flow_scfh 22.027594
flt:ratio_fto 0.495738

## End Configuration ##
#: Tue Jul 12 17:02:06 2016
8.377481	0.787152
-9.189531	-4.293154
-9.189848	-4.284942
-9.188269	-4.277678
-9.178793	-4.266623
-9.152893	-4.251778
-9.028446	-4.210716
-8.830090	-4.163338
-8.626678	-4.097324
-8.435271	-4.035417
-8.235335	-3.980458
-8.032557	-3.900547
-7.835463	-3.837060
-7.627315	-3.766941
-7.425800	-3.702822
-7.230602	-3.645968
-7.035404	-3.571427
-6.828203	-3.504466
-6.627635	-3.440347
-6.429279	-3.377808
-6.229659	-3.317480
-6.026880	-3.252414
-5.833893	-3.191770
-5.629851	-3.117860
-5.429915	-3.050898
-5.224926	-2.985517
-5.026569	-2.916976
-4.826632	-2.849699
-4.627645	-2.790318
-4.428340	-2.712618
-4.235669	-2.650079
-4.024678	-2.565746
-3.827269	-2.494047
-3.632387	-2.438456
-3.433398	-2.365494
-3.229040	-2.291268
-3.025314	-2.217674
-2.827905	-2.130182
-2.627653	-2.064801
-2.424243	-1.984573
-2.230624	-1.909716
-2.026582	-1.830436
-1.826962	-1.753684
-1.623868	-1.675352
-1.427090	-1.575542
-1.223680	-1.491524
-1.024060	-1.380975
-0.828230	-1.222100
-0.624188	-1.001950
-0.429306	-0.750845
-0.223684	-0.531327
-0.024380	-0.330759
0.179685	-0.132718
0.368275	0.025844
0.572975	0.171788
0.775147	0.306359
0.977636	0.397969
1.170648	0.447880
1.378823	0.498739
1.570887	0.514850
1.769585	0.514218
1.968915	0.526222
2.177722	0.552126
2.374525	0.553705
2.577645	0.588769
2.780766	0.614357
2.972514	0.595087
3.174371	0.617200
3.374333	0.639944
3.579349	0.614673
3.778995	0.651001
3.976745	0.670270
4.171968	0.650685
4.376668	0.697121
4.569364	0.704703
4.772801	0.677220
4.979712	0.705019
5.171144	0.702807
5.373317	0.707862
5.574859	0.749244
5.778611	0.744190
5.973834	0.723341
6.174112	0.732502
6.379444	0.728079
6.578773	0.761248
6.769258	0.798208
6.976170	0.790942
7.176131	0.754930
7.381147	0.737872
7.579845	0.741031
7.783282	0.794101
7.978189	0.835483
8.169937	0.833904
8.377165	0.814003
8.578706	0.770093
8.772349	0.744822
8.981472	0.816214
9.171640	0.847803
9.374762	0.835168
9.576618	0.840854
9.775949	0.793469
9.980648	0.767566
9.770262	0.842749
9.571248	0.860755
9.376657	0.851910
9.172904	0.823795
8.976102	0.759353
8.777404	0.742294
8.578390	0.811160
8.376533	0.843697
8.172149	0.841801
7.972503	0.821900
7.781070	0.759984
7.580477	0.728395
7.376409	0.766302
7.175499	0.787152
6.976485	0.788415
6.779051	0.773884
6.574667	0.717655
6.372810	0.715759
6.177587	0.733449
5.971939	0.744822
5.777031	0.757773
5.568857	0.732186
5.373949	0.687960
5.180305	0.700596
4.978448	0.682274
4.778803	0.685749
4.568100	0.711653
